시도명,구시군명,읍면동명,투표구명,후보자,득표수
서울특별시,종로구,부재자투표,,선거인수,2144
서울특별시,종로구,부재자투표,,투표수,2029
서울특별시,종로구,부재자투표,,대통합민주신당 정동영,350
서울특별시,종로구,부재자투표,,한나라당 이명박,1140
서울특별시,종로구,부재자투표,,민주노동당 권영길,68
서울특별시,종로구,부재자투표,,민주당 이인제,15
서울특별시,종로구,부재자투표,,창조한국당 문국현,120
서울특별시,종로구,부재자투표,,참주인연합 정근모,5
서울특별시,종로구,부재자투표,,경제공화당 허경영,15
서울특별시,종로구,부재자투표,,새시대참사람연합 전관,2
서울특별시,종로구,부재자투표,,한국사회당 금민,6
서울특별시,종로구,부재자투표,,무소속 이회창,274
서울특별시,종로구,부재자투표,,무효 투표수,34
서울특별시,종로구,부재자투표,,기권자수,115
서울특별시,종로구,청운동,청운동제1투,선거인수,1960
서울특별시,종로구,청운동,청운동제1투,투표수,1341
서울특별시,종로구,청운동,청운동제1투,대통합민주신당 정동영,360
서울특별시,종로구,청운동,청운동제1투,한나라당 이명박,672
서울특별시,종로구,청운동,청운동제1투,민주노동당 권영길,33
서울특별시,종로구,청운동,청운동제1투,민주당 이인제,3
서울특별시,종로구,청운동,청운동제1투,창조한국당 문국현,88
서울특별시,종로구,청운동,청운동제1투,참주인연합 정근모,3
서울특별시,종로구,청운동,청운동제1투,경제공화당 허경영,3
서울특별시,종로구,청운동,청운동제1투,새시대참사람연합 전관,0
서울특별시,종로구,청운동,청운동제1투,한국사회당 금민,0
서울특별시,종로구,청운동,청운동제1투,무소속 이회창,178
서울특별시,종로구,청운동,청운동제1투,무효 투표수,1
서울특별시,종로구,청운동,청운동제1투,기권자수,619
서울특별시,종로구,청운동,청운동제2투,선거인수,1400
서울특별시,종로구,청운동,청운동제2투,투표수,979
서울특별시,종로구,청운동,청운동제2투,대통합민주신당 정동영,181
서울특별시,종로구,청운동,청운동제2투,한나라당 이명박,580
서울특별시,종로구,청운동,청운동제2투,민주노동당 권영길,14
서울특별시,종로구,청운동,청운동제2투,민주당 이인제,1
서울특별시,종로구,청운동,청운동제2투,창조한국당 문국현,65
서울특별시,종로구,청운동,청운동제2투,참주인연합 정근모,0
서울특별시,종로구,청운동,청운동제2투,경제공화당 허경영,4
서울특별시,종로구,청운동,청운동제2투,새시대참사람연합 전관,0
서울특별시,종로구,청운동,청운동제2투,한국사회당 금민,1
서울특별시,종로구,청운동,청운동제2투,무소속 이회창,129
서울특별시,종로구,청운동,청운동제2투,무효 투표수,4
서울특별시,종로구,청운동,청운동제2투,기권자수,421
서울특별시,종로구,효자동,효자동제1투,선거인수,2984
서울특별시,종로구,효자동,효자동제1투,투표수,2024
서울특별시,종로구,효자동,효자동제1투,대통합민주신당 정동영,481
서울특별시,종로구,효자동,효자동제1투,한나라당 이명박,1084
서울특별시,종로구,효자동,효자동제1투,민주노동당 권영길,45
서울특별시,종로구,효자동,효자동제1투,민주당 이인제,10
서울특별시,종로구,효자동,효자동제1투,창조한국당 문국현,120
서울특별시,종로구,효자동,효자동제1투,참주인연합 정근모,0
서울특별시,종로구,효자동,효자동제1투,경제공화당 허경영,7
서울특별시,종로구,효자동,효자동제1투,새시대참사람연합 전관,0
서울특별시,종로구,효자동,효자동제1투,한국사회당 금민,1
서울특별시,종로구,효자동,효자동제1투,무소속 이회창,269
서울특별시,종로구,효자동,효자동제1투,무효 투표수,7
서울특별시,종로구,효자동,효자동제1투,기권자수,960
서울특별시,종로구,효자동,효자동제2투,선거인수,3464
서울특별시,종로구,효자동,효자동제2투,투표수,2327
서울특별시,종로구,효자동,효자동제2투,대통합민주신당 정동영,593
서울특별시,종로구,효자동,효자동제2투,한나라당 이명박,1193
서울특별시,종로구,효자동,효자동제2투,민주노동당 권영길,61
서울특별시,종로구,효자동,효자동제2투,민주당 이인제,3
서울특별시,종로구,효자동,효자동제2투,창조한국당 문국현,175
서울특별시,종로구,효자동,효자동제2투,참주인연합 정근모,2
서울특별시,종로구,효자동,효자동제2투,경제공화당 허경영,10
서울특별시,종로구,효자동,효자동제2투,새시대참사람연합 전관,1
서울특별시,종로구,효자동,효자동제2투,한국사회당 금민,0
서울특별시,종로구,효자동,효자동제2투,무소속 이회창,280
서울특별시,종로구,효자동,효자동제2투,무효 투표수,9
서울특별시,종로구,효자동,효자동제2투,기권자수,1137
서울특별시,종로구,효자동,효자동제3투,선거인수,2824
서울특별시,종로구,효자동,효자동제3투,투표수,1844
서울특별시,종로구,효자동,효자동제3투,대통합민주신당 정동영,502
서울특별시,종로구,효자동,효자동제3투,한나라당 이명박,867
서울특별시,종로구,효자동,효자동제3투,민주노동당 권영길,46
서울특별시,종로구,효자동,효자동제3투,민주당 이인제,6
서울특별시,종로구,효자동,효자동제3투,창조한국당 문국현,130
서울특별시,종로구,효자동,효자동제3투,참주인연합 정근모,2
서울특별시,종로구,효자동,효자동제3투,경제공화당 허경영,9
서울특별시,종로구,효자동,효자동제3투,새시대참사람연합 전관,0
서울특별시,종로구,효자동,효자동제3투,한국사회당 금민,1
서울특별시,종로구,효자동,효자동제3투,무소속 이회창,276
서울특별시,종로구,효자동,효자동제3투,무효 투표수,5
서울특별시,종로구,효자동,효자동제3투,기권자수,980
서울특별시,종로구,사직동,사직동제1투,선거인수,2056
서울특별시,종로구,사직동,사직동제1투,투표수,1323
서울특별시,종로구,사직동,사직동제1투,대통합민주신당 정동영,317
서울특별시,종로구,사직동,사직동제1투,한나라당 이명박,721
서울특별시,종로구,사직동,사직동제1투,민주노동당 권영길,23
서울특별시,종로구,사직동,사직동제1투,민주당 이인제,8
서울특별시,종로구,사직동,사직동제1투,창조한국당 문국현,110
서울특별시,종로구,사직동,사직동제1투,참주인연합 정근모,0
서울특별시,종로구,사직동,사직동제1투,경제공화당 허경영,7
서울특별시,종로구,사직동,사직동제1투,새시대참사람연합 전관,0
서울특별시,종로구,사직동,사직동제1투,한국사회당 금민,1
서울특별시,종로구,사직동,사직동제1투,무소속 이회창,129
서울특별시,종로구,사직동,사직동제1투,무효 투표수,7
서울특별시,종로구,사직동,사직동제1투,기권자수,733
서울특별시,종로구,사직동,사직동제2투,선거인수,2628
서울특별시,종로구,사직동,사직동제2투,투표수,1790
서울특별시,종로구,사직동,사직동제2투,대통합민주신당 정동영,266
서울특별시,종로구,사직동,사직동제2투,한나라당 이명박,1188
서울특별시,종로구,사직동,사직동제2투,민주노동당 권영길,24
서울특별시,종로구,사직동,사직동제2투,민주당 이인제,9
서울특별시,종로구,사직동,사직동제2투,창조한국당 문국현,100
서울특별시,종로구,사직동,사직동제2투,참주인연합 정근모,1
서울특별시,종로구,사직동,사직동제2투,경제공화당 허경영,6
서울특별시,종로구,사직동,사직동제2투,새시대참사람연합 전관,0
서울특별시,종로구,사직동,사직동제2투,한국사회당 금민,0
서울특별시,종로구,사직동,사직동제2투,무소속 이회창,195
서울특별시,종로구,사직동,사직동제2투,무효 투표수,1
서울특별시,종로구,사직동,사직동제2투,기권자수,838
서울특별시,종로구,사직동,사직동제3투,선거인수,2007
서울특별시,종로구,사직동,사직동제3투,투표수,1324
서울특별시,종로구,사직동,사직동제3투,대통합민주신당 정동영,365
서울특별시,종로구,사직동,사직동제3투,한나라당 이명박,667
서울특별시,종로구,사직동,사직동제3투,민주노동당 권영길,32
서울특별시,종로구,사직동,사직동제3투,민주당 이인제,3
서울특별시,종로구,사직동,사직동제3투,창조한국당 문국현,98
서울특별시,종로구,사직동,사직동제3투,참주인연합 정근모,0
서울특별시,종로구,사직동,사직동제3투,경제공화당 허경영,3
서울특별시,종로구,사직동,사직동제3투,새시대참사람연합 전관,1
서울특별시,종로구,사직동,사직동제3투,한국사회당 금민,0
서울특별시,종로구,사직동,사직동제3투,무소속 이회창,149
서울특별시,종로구,사직동,사직동제3투,무효 투표수,6
서울특별시,종로구,사직동,사직동제3투,기권자수,683
서울특별시,종로구,삼청동,삼청동제1투,선거인수,1744
서울특별시,종로구,삼청동,삼청동제1투,투표수,1180
서울특별시,종로구,삼청동,삼청동제1투,대통합민주신당 정동영,251
서울특별시,종로구,삼청동,삼청동제1투,한나라당 이명박,648
서울특별시,종로구,삼청동,삼청동제1투,민주노동당 권영길,17
서울특별시,종로구,삼청동,삼청동제1투,민주당 이인제,0
서울특별시,종로구,삼청동,삼청동제1투,창조한국당 문국현,98
서울특별시,종로구,삼청동,삼청동제1투,참주인연합 정근모,0
서울특별시,종로구,삼청동,삼청동제1투,경제공화당 허경영,6
서울특별시,종로구,삼청동,삼청동제1투,새시대참사람연합 전관,0
서울특별시,종로구,삼청동,삼청동제1투,한국사회당 금민,1
서울특별시,종로구,삼청동,삼청동제1투,무소속 이회창,150
서울특별시,종로구,삼청동,삼청동제1투,무효 투표수,9
서울특별시,종로구,삼청동,삼청동제1투,기권자수,564
서울특별시,종로구,삼청동,삼청동제2투,선거인수,1404
서울특별시,종로구,삼청동,삼청동제2투,투표수,939
서울특별시,종로구,삼청동,삼청동제2투,대통합민주신당 정동영,175
서울특별시,종로구,삼청동,삼청동제2투,한나라당 이명박,533
서울특별시,종로구,삼청동,삼청동제2투,민주노동당 권영길,17
서울특별시,종로구,삼청동,삼청동제2투,민주당 이인제,6
서울특별시,종로구,삼청동,삼청동제2투,창조한국당 문국현,70
서울특별시,종로구,삼청동,삼청동제2투,참주인연합 정근모,0
서울특별시,종로구,삼청동,삼청동제2투,경제공화당 허경영,9
서울특별시,종로구,삼청동,삼청동제2투,새시대참사람연합 전관,0
서울특별시,종로구,삼청동,삼청동제2투,한국사회당 금민,0
서울특별시,종로구,삼청동,삼청동제2투,무소속 이회창,127
서울특별시,종로구,삼청동,삼청동제2투,무효 투표수,2
서울특별시,종로구,삼청동,삼청동제2투,기권자수,465
서울특별시,종로구,부암동,부암동제1투,선거인수,3358
서울특별시,종로구,부암동,부암동제1투,투표수,2228
서울특별시,종로구,부암동,부암동제1투,대통합민주신당 정동영,419
서울특별시,종로구,부암동,부암동제1투,한나라당 이명박,1272
서울특별시,종로구,부암동,부암동제1투,민주노동당 권영길,62
서울특별시,종로구,부암동,부암동제1투,민주당 이인제,8
서울특별시,종로구,부암동,부암동제1투,창조한국당 문국현,169
서울특별시,종로구,부암동,부암동제1투,참주인연합 정근모,5
서울특별시,종로구,부암동,부암동제1투,경제공화당 허경영,8
서울특별시,종로구,부암동,부암동제1투,새시대참사람연합 전관,0
서울특별시,종로구,부암동,부암동제1투,한국사회당 금민,5
서울특별시,종로구,부암동,부암동제1투,무소속 이회창,270
서울특별시,종로구,부암동,부암동제1투,무효 투표수,10
서울특별시,종로구,부암동,부암동제1투,기권자수,1130
서울특별시,종로구,부암동,부암동제2투,선거인수,2649
서울특별시,종로구,부암동,부암동제2투,투표수,1739
서울특별시,종로구,부암동,부암동제2투,대통합민주신당 정동영,368
서울특별시,종로구,부암동,부암동제2투,한나라당 이명박,977
서울특별시,종로구,부암동,부암동제2투,민주노동당 권영길,39
서울특별시,종로구,부암동,부암동제2투,민주당 이인제,5
서울특별시,종로구,부암동,부암동제2투,창조한국당 문국현,110
서울특별시,종로구,부암동,부암동제2투,참주인연합 정근모,0
서울특별시,종로구,부암동,부암동제2투,경제공화당 허경영,7
서울특별시,종로구,부암동,부암동제2투,새시대참사람연합 전관,0
서울특별시,종로구,부암동,부암동제2투,한국사회당 금민,2
서울특별시,종로구,부암동,부암동제2투,무소속 이회창,226
서울특별시,종로구,부암동,부암동제2투,무효 투표수,5
서울특별시,종로구,부암동,부암동제2투,기권자수,910
서울특별시,종로구,부암동,부암동제3투,선거인수,3036
서울특별시,종로구,부암동,부암동제3투,투표수,1956
서울특별시,종로구,부암동,부암동제3투,대통합민주신당 정동영,385
서울특별시,종로구,부암동,부암동제3투,한나라당 이명박,1174
서울특별시,종로구,부암동,부암동제3투,민주노동당 권영길,36
서울특별시,종로구,부암동,부암동제3투,민주당 이인제,5
서울특별시,종로구,부암동,부암동제3투,창조한국당 문국현,111
서울특별시,종로구,부암동,부암동제3투,참주인연합 정근모,2
서울특별시,종로구,부암동,부암동제3투,경제공화당 허경영,5
서울특별시,종로구,부암동,부암동제3투,새시대참사람연합 전관,0
서울특별시,종로구,부암동,부암동제3투,한국사회당 금민,1
서울특별시,종로구,부암동,부암동제3투,무소속 이회창,229
서울특별시,종로구,부암동,부암동제3투,무효 투표수,8
서울특별시,종로구,부암동,부암동제3투,기권자수,1080
서울특별시,종로구,평창동,평창동제1투,선거인수,2810
서울특별시,종로구,평창동,평창동제1투,투표수,1851
서울특별시,종로구,평창동,평창동제1투,대통합민주신당 정동영,293
서울특별시,종로구,평창동,평창동제1투,한나라당 이명박,1163
서울특별시,종로구,평창동,평창동제1투,민주노동당 권영길,32
서울특별시,종로구,평창동,평창동제1투,민주당 이인제,6
서울특별시,종로구,평창동,평창동제1투,창조한국당 문국현,120
서울특별시,종로구,평창동,평창동제1투,참주인연합 정근모,1
서울특별시,종로구,평창동,평창동제1투,경제공화당 허경영,4
서울특별시,종로구,평창동,평창동제1투,새시대참사람연합 전관,0
서울특별시,종로구,평창동,평창동제1투,한국사회당 금민,0
서울특별시,종로구,평창동,평창동제1투,무소속 이회창,230
서울특별시,종로구,평창동,평창동제1투,무효 투표수,2
서울특별시,종로구,평창동,평창동제1투,기권자수,959
서울특별시,종로구,평창동,평창동제2투,선거인수,2122
서울특별시,종로구,평창동,평창동제2투,투표수,1409
서울특별시,종로구,평창동,평창동제2투,대통합민주신당 정동영,250
서울특별시,종로구,평창동,평창동제2투,한나라당 이명박,866
서울특별시,종로구,평창동,평창동제2투,민주노동당 권영길,24
서울특별시,종로구,평창동,평창동제2투,민주당 이인제,5
서울특별시,종로구,평창동,평창동제2투,창조한국당 문국현,104
서울특별시,종로구,평창동,평창동제2투,참주인연합 정근모,2
서울특별시,종로구,평창동,평창동제2투,경제공화당 허경영,4
서울특별시,종로구,평창동,평창동제2투,새시대참사람연합 전관,0
서울특별시,종로구,평창동,평창동제2투,한국사회당 금민,0
서울특별시,종로구,평창동,평창동제2투,무소속 이회창,149
서울특별시,종로구,평창동,평창동제2투,무효 투표수,5
서울특별시,종로구,평창동,평창동제2투,기권자수,713
서울특별시,종로구,평창동,평창동제3투,선거인수,2421
서울특별시,종로구,평창동,평창동제3투,투표수,1614
서울특별시,종로구,평창동,평창동제3투,대통합민주신당 정동영,276
서울특별시,종로구,평창동,평창동제3투,한나라당 이명박,998
서울특별시,종로구,평창동,평창동제3투,민주노동당 권영길,27
서울특별시,종로구,평창동,평창동제3투,민주당 이인제,3
서울특별시,종로구,평창동,평창동제3투,창조한국당 문국현,94
서울특별시,종로구,평창동,평창동제3투,참주인연합 정근모,5
서울특별시,종로구,평창동,평창동제3투,경제공화당 허경영,2
서울특별시,종로구,평창동,평창동제3투,새시대참사람연합 전관,0
서울특별시,종로구,평창동,평창동제3투,한국사회당 금민,1
서울특별시,종로구,평창동,평창동제3투,무소속 이회창,200
서울특별시,종로구,평창동,평창동제3투,무효 투표수,8
서울특별시,종로구,평창동,평창동제3투,기권자수,807
서울특별시,종로구,평창동,평창동제4투,선거인수,2444
서울특별시,종로구,평창동,평창동제4투,투표수,1661
서울특별시,종로구,평창동,평창동제4투,대통합민주신당 정동영,324
서울특별시,종로구,평창동,평창동제4투,한나라당 이명박,1006
서울특별시,종로구,평창동,평창동제4투,민주노동당 권영길,21
서울특별시,종로구,평창동,평창동제4투,민주당 이인제,2
서울특별시,종로구,평창동,평창동제4투,창조한국당 문국현,108
서울특별시,종로구,평창동,평창동제4투,참주인연합 정근모,0
서울특별시,종로구,평창동,평창동제4투,경제공화당 허경영,4
서울특별시,종로구,평창동,평창동제4투,새시대참사람연합 전관,1
서울특별시,종로구,평창동,평창동제4투,한국사회당 금민,1
서울특별시,종로구,평창동,평창동제4투,무소속 이회창,189
서울특별시,종로구,평창동,평창동제4투,무효 투표수,5
서울특별시,종로구,평창동,평창동제4투,기권자수,783
서울특별시,종로구,평창동,평창동제5투,선거인수,2760
서울특별시,종로구,평창동,평창동제5투,투표수,1891
서울특별시,종로구,평창동,평창동제5투,대통합민주신당 정동영,317
서울특별시,종로구,평창동,평창동제5투,한나라당 이명박,1141
서울특별시,종로구,평창동,평창동제5투,민주노동당 권영길,30
서울특별시,종로구,평창동,평창동제5투,민주당 이인제,6
서울특별시,종로구,평창동,평창동제5투,창조한국당 문국현,117
서울특별시,종로구,평창동,평창동제5투,참주인연합 정근모,0
서울특별시,종로구,평창동,평창동제5투,경제공화당 허경영,7
서울특별시,종로구,평창동,평창동제5투,새시대참사람연합 전관,1
서울특별시,종로구,평창동,평창동제5투,한국사회당 금민,1
서울특별시,종로구,평창동,평창동제5투,무소속 이회창,269
서울특별시,종로구,평창동,평창동제5투,무효 투표수,2
서울특별시,종로구,평창동,평창동제5투,기권자수,869
서울특별시,종로구,평창동,평창동제6투,선거인수,2143
서울특별시,종로구,평창동,평창동제6투,투표수,1457
서울특별시,종로구,평창동,평창동제6투,대통합민주신당 정동영,189
서울특별시,종로구,평창동,평창동제6투,한나라당 이명박,1023
서울특별시,종로구,평창동,평창동제6투,민주노동당 권영길,13
서울특별시,종로구,평창동,평창동제6투,민주당 이인제,4
서울특별시,종로구,평창동,평창동제6투,창조한국당 문국현,66
서울특별시,종로구,평창동,평창동제6투,참주인연합 정근모,1
서울특별시,종로구,평창동,평창동제6투,경제공화당 허경영,0
서울특별시,종로구,평창동,평창동제6투,새시대참사람연합 전관,0
서울특별시,종로구,평창동,평창동제6투,한국사회당 금민,0
서울특별시,종로구,평창동,평창동제6투,무소속 이회창,160
서울특별시,종로구,평창동,평창동제6투,무효 투표수,1
서울특별시,종로구,평창동,평창동제6투,기권자수,686
서울특별시,종로구,무악동,무악동제1투,선거인수,2652
서울특별시,종로구,무악동,무악동제1투,투표수,1643
서울특별시,종로구,무악동,무악동제1투,대통합민주신당 정동영,506
서울특별시,종로구,무악동,무악동제1투,한나라당 이명박,793
서울특별시,종로구,무악동,무악동제1투,민주노동당 권영길,29
서울특별시,종로구,무악동,무악동제1투,민주당 이인제,8
서울특별시,종로구,무악동,무악동제1투,창조한국당 문국현,117
서울특별시,종로구,무악동,무악동제1투,참주인연합 정근모,1
서울특별시,종로구,무악동,무악동제1투,경제공화당 허경영,5
서울특별시,종로구,무악동,무악동제1투,새시대참사람연합 전관,0
서울특별시,종로구,무악동,무악동제1투,한국사회당 금민,2
서울특별시,종로구,무악동,무악동제1투,무소속 이회창,177
서울특별시,종로구,무악동,무악동제1투,무효 투표수,5
서울특별시,종로구,무악동,무악동제1투,기권자수,1009
서울특별시,종로구,무악동,무악동제2투,선거인수,2071
서울특별시,종로구,무악동,무악동제2투,투표수,1444
서울특별시,종로구,무악동,무악동제2투,대통합민주신당 정동영,318
서울특별시,종로구,무악동,무악동제2투,한나라당 이명박,829
서울특별시,종로구,무악동,무악동제2투,민주노동당 권영길,21
서울특별시,종로구,무악동,무악동제2투,민주당 이인제,4
서울특별시,종로구,무악동,무악동제2투,창조한국당 문국현,101
서울특별시,종로구,무악동,무악동제2투,참주인연합 정근모,0
서울특별시,종로구,무악동,무악동제2투,경제공화당 허경영,3
서울특별시,종로구,무악동,무악동제2투,새시대참사람연합 전관,0
서울특별시,종로구,무악동,무악동제2투,한국사회당 금민,0
서울특별시,종로구,무악동,무악동제2투,무소속 이회창,165
서울특별시,종로구,무악동,무악동제2투,무효 투표수,3
서울특별시,종로구,무악동,무악동제2투,기권자수,627
서울특별시,종로구,교남동,교남동제1투,선거인수,2228
서울특별시,종로구,교남동,교남동제1투,투표수,1339
서울특별시,종로구,교남동,교남동제1투,대통합민주신당 정동영,329
서울특별시,종로구,교남동,교남동제1투,한나라당 이명박,726
서울특별시,종로구,교남동,교남동제1투,민주노동당 권영길,15
서울특별시,종로구,교남동,교남동제1투,민주당 이인제,7
서울특별시,종로구,교남동,교남동제1투,창조한국당 문국현,96
서울특별시,종로구,교남동,교남동제1투,참주인연합 정근모,0
서울특별시,종로구,교남동,교남동제1투,경제공화당 허경영,1
서울특별시,종로구,교남동,교남동제1투,새시대참사람연합 전관,0
서울특별시,종로구,교남동,교남동제1투,한국사회당 금민,5
서울특별시,종로구,교남동,교남동제1투,무소속 이회창,153
서울특별시,종로구,교남동,교남동제1투,무효 투표수,7
서울특별시,종로구,교남동,교남동제1투,기권자수,889
서울특별시,종로구,교남동,교남동제2투,선거인수,3562
서울특별시,종로구,교남동,교남동제2투,투표수,2141
서울특별시,종로구,교남동,교남동제2투,대통합민주신당 정동영,614
서울특별시,종로구,교남동,교남동제2투,한나라당 이명박,980
서울특별시,종로구,교남동,교남동제2투,민주노동당 권영길,49
서울특별시,종로구,교남동,교남동제2투,민주당 이인제,19
서울특별시,종로구,교남동,교남동제2투,창조한국당 문국현,194
서울특별시,종로구,교남동,교남동제2투,참주인연합 정근모,2
서울특별시,종로구,교남동,교남동제2투,경제공화당 허경영,12
서울특별시,종로구,교남동,교남동제2투,새시대참사람연합 전관,1
서울특별시,종로구,교남동,교남동제2투,한국사회당 금민,3
서울특별시,종로구,교남동,교남동제2투,무소속 이회창,257
서울특별시,종로구,교남동,교남동제2투,무효 투표수,10
서울특별시,종로구,교남동,교남동제2투,기권자수,1421
서울특별시,종로구,교남동,교남동제3투,선거인수,1663
서울특별시,종로구,교남동,교남동제3투,투표수,987
서울특별시,종로구,교남동,교남동제3투,대통합민주신당 정동영,225
서울특별시,종로구,교남동,교남동제3투,한나라당 이명박,524
서울특별시,종로구,교남동,교남동제3투,민주노동당 권영길,23
서울특별시,종로구,교남동,교남동제3투,민주당 이인제,7
서울특별시,종로구,교남동,교남동제3투,창조한국당 문국현,56
서울특별시,종로구,교남동,교남동제3투,참주인연합 정근모,0
서울특별시,종로구,교남동,교남동제3투,경제공화당 허경영,5
서울특별시,종로구,교남동,교남동제3투,새시대참사람연합 전관,1
서울특별시,종로구,교남동,교남동제3투,한국사회당 금민,1
서울특별시,종로구,교남동,교남동제3투,무소속 이회창,139
서울특별시,종로구,교남동,교남동제3투,무효 투표수,6
서울특별시,종로구,교남동,교남동제3투,기권자수,676
서울특별시,종로구,가회동,가회동제1투,선거인수,2805
서울특별시,종로구,가회동,가회동제1투,투표수,1917
서울특별시,종로구,가회동,가회동제1투,대통합민주신당 정동영,399
서울특별시,종로구,가회동,가회동제1투,한나라당 이명박,1082
서울특별시,종로구,가회동,가회동제1투,민주노동당 권영길,39
서울특별시,종로구,가회동,가회동제1투,민주당 이인제,6
서울특별시,종로구,가회동,가회동제1투,창조한국당 문국현,136
서울특별시,종로구,가회동,가회동제1투,참주인연합 정근모,1
서울특별시,종로구,가회동,가회동제1투,경제공화당 허경영,7
서울특별시,종로구,가회동,가회동제1투,새시대참사람연합 전관,1
서울특별시,종로구,가회동,가회동제1투,한국사회당 금민,2
서울특별시,종로구,가회동,가회동제1투,무소속 이회창,236
서울특별시,종로구,가회동,가회동제1투,무효 투표수,8
서울특별시,종로구,가회동,가회동제1투,기권자수,888
서울특별시,종로구,가회동,가회동제2투,선거인수,1924
서울특별시,종로구,가회동,가회동제2투,투표수,1249
서울특별시,종로구,가회동,가회동제2투,대통합민주신당 정동영,277
서울특별시,종로구,가회동,가회동제2투,한나라당 이명박,701
서울특별시,종로구,가회동,가회동제2투,민주노동당 권영길,37
서울특별시,종로구,가회동,가회동제2투,민주당 이인제,2
서울특별시,종로구,가회동,가회동제2투,창조한국당 문국현,80
서울특별시,종로구,가회동,가회동제2투,참주인연합 정근모,3
서울특별시,종로구,가회동,가회동제2투,경제공화당 허경영,6
서울특별시,종로구,가회동,가회동제2투,새시대참사람연합 전관,0
서울특별시,종로구,가회동,가회동제2투,한국사회당 금민,3
서울특별시,종로구,가회동,가회동제2투,무소속 이회창,137
서울특별시,종로구,가회동,가회동제2투,무효 투표수,3
서울특별시,종로구,가회동,가회동제2투,기권자수,675
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,선거인수,1010
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,투표수,581
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,대통합민주신당 정동영,135
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,한나라당 이명박,345
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,민주노동당 권영길,5
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,민주당 이인제,2
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,창조한국당 문국현,15
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,참주인연합 정근모,0
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,경제공화당 허경영,1
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,새시대참사람연합 전관,0
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,한국사회당 금민,1
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,무소속 이회창,75
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,무효 투표수,2
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,기권자수,429
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,선거인수,2608
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,투표수,1523
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,대통합민주신당 정동영,387
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,한나라당 이명박,848
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,민주노동당 권영길,20
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,민주당 이인제,13
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,창조한국당 문국현,64
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,참주인연합 정근모,1
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,경제공화당 허경영,10
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,새시대참사람연합 전관,0
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,한국사회당 금민,3
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,무소속 이회창,169
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,무효 투표수,8
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,기권자수,1085
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,선거인수,2810
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,투표수,1660
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,대통합민주신당 정동영,373
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,한나라당 이명박,987
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,민주노동당 권영길,27
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,민주당 이인제,5
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,창조한국당 문국현,71
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,참주인연합 정근모,3
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,경제공화당 허경영,5
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,새시대참사람연합 전관,1
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,한국사회당 금민,0
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,무소속 이회창,184
서울특별시,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,무효 투표수,4
