시도명,구시군명,읍면동명,투표구명,후보자,득표수
서울,종로구,부암동,부암동제2투,하나로국민연합 이한동,10
서울,종로구,부암동,부암동제2투,민주노동당 권영길,73
서울,종로구,부암동,부암동제2투,사회당 김영규,0
서울,종로구,부암동,부암동제2투,호국당 김길수,2
서울,종로구,부암동,부암동제2투,무효 투표수,8
서울,종로구,부암동,부암동제2투,기권자수,823
서울,종로구,부암동,부암동제3투,선거인수,3181
서울,종로구,부암동,부암동제3투,투표수,2246
서울,종로구,부암동,부암동제3투,한나라당 이회창,1348
서울,종로구,부암동,부암동제3투,새천년민주당 노무현,836
서울,종로구,부암동,부암동제3투,하나로국민연합 이한동,6
서울,종로구,부암동,부암동제3투,민주노동당 권영길,48
서울,종로구,부암동,부암동제3투,사회당 김영규,2
서울,종로구,부암동,부암동제3투,호국당 김길수,1
서울,종로구,부암동,부암동제3투,무효 투표수,5
서울,종로구,부암동,부암동제3투,기권자수,935
서울,종로구,평창동,평창동제1투,선거인수,2790
서울,종로구,평창동,평창동제1투,투표수,1994
서울,종로구,평창동,평창동제1투,한나라당 이회창,1280
서울,종로구,평창동,평창동제1투,새천년민주당 노무현,657
서울,종로구,평창동,평창동제1투,하나로국민연합 이한동,6
서울,종로구,평창동,평창동제1투,민주노동당 권영길,46
서울,종로구,평창동,평창동제1투,사회당 김영규,1
서울,종로구,평창동,평창동제1투,호국당 김길수,0
서울,종로구,평창동,평창동제1투,무효 투표수,4
서울,종로구,평창동,평창동제1투,기권자수,796
서울,종로구,평창동,평창동제2투,선거인수,1898
서울,종로구,평창동,평창동제2투,투표수,1383
서울,종로구,평창동,평창동제2투,한나라당 이회창,711
서울,종로구,평창동,평창동제2투,새천년민주당 노무현,618
서울,종로구,평창동,평창동제2투,하나로국민연합 이한동,4
서울,종로구,평창동,평창동제2투,민주노동당 권영길,42
서울,종로구,평창동,평창동제2투,사회당 김영규,0
서울,종로구,평창동,평창동제2투,호국당 김길수,1
서울,종로구,평창동,평창동제2투,무효 투표수,7
서울,종로구,평창동,평창동제2투,기권자수,515
서울,종로구,평창동,평창동제3투,선거인수,1802
서울,종로구,평창동,평창동제3투,투표수,1319
서울,종로구,평창동,평창동제3투,한나라당 이회창,889
서울,종로구,평창동,평창동제3투,새천년민주당 노무현,381
서울,종로구,평창동,평창동제3투,하나로국민연합 이한동,8
서울,종로구,평창동,평창동제3투,민주노동당 권영길,20
서울,종로구,평창동,평창동제3투,사회당 김영규,1
서울,종로구,평창동,평창동제3투,호국당 김길수,2
서울,종로구,평창동,평창동제3투,무효 투표수,18
서울,종로구,평창동,평창동제3투,기권자수,483
서울,종로구,평창동,평창동제4투,선거인수,3060
서울,종로구,평창동,평창동제4투,투표수,2212
서울,종로구,평창동,평창동제4투,한나라당 이회창,1335
서울,종로구,평창동,평창동제4투,새천년민주당 노무현,782
서울,종로구,평창동,평창동제4투,하나로국민연합 이한동,7
서울,종로구,평창동,평창동제4투,민주노동당 권영길,75
서울,종로구,평창동,평창동제4투,사회당 김영규,3
서울,종로구,평창동,평창동제4투,호국당 김길수,5
서울,종로구,평창동,평창동제4투,무효 투표수,5
서울,종로구,평창동,평창동제4투,기권자수,848
서울,종로구,평창동,평창동제5투,선거인수,3036
서울,종로구,평창동,평창동제5투,투표수,2020
서울,종로구,평창동,평창동제5투,한나라당 이회창,1250
서울,종로구,평창동,평창동제5투,새천년민주당 노무현,715
서울,종로구,평창동,평창동제5투,하나로국민연합 이한동,1
서울,종로구,평창동,평창동제5투,민주노동당 권영길,48
서울,종로구,평창동,평창동제5투,사회당 김영규,3
서울,종로구,평창동,평창동제5투,호국당 김길수,1
서울,종로구,평창동,평창동제5투,무효 투표수,2
서울,종로구,평창동,평창동제5투,기권자수,1016
서울,종로구,평창동,평창동제6투,선거인수,2137
서울,종로구,평창동,평창동제6투,투표수,1482
서울,종로구,평창동,평창동제6투,한나라당 이회창,986
서울,종로구,평창동,평창동제6투,새천년민주당 노무현,454
서울,종로구,평창동,평창동제6투,하나로국민연합 이한동,9
서울,종로구,평창동,평창동제6투,민주노동당 권영길,25
서울,종로구,평창동,평창동제6투,사회당 김영규,0
서울,종로구,평창동,평창동제6투,호국당 김길수,1
서울,종로구,평창동,평창동제6투,무효 투표수,7
서울,종로구,평창동,평창동제6투,기권자수,655
서울,종로구,무악동,무악동제1투,선거인수,3545
서울,종로구,무악동,무악동제1투,투표수,2478
서울,종로구,무악동,무악동제1투,한나라당 이회창,1019
서울,종로구,무악동,무악동제1투,새천년민주당 노무현,1363
서울,종로구,무악동,무악동제1투,하나로국민연합 이한동,5
서울,종로구,무악동,무악동제1투,민주노동당 권영길,69
서울,종로구,무악동,무악동제1투,사회당 김영규,4
서울,종로구,무악동,무악동제1투,호국당 김길수,5
서울,종로구,무악동,무악동제1투,무효 투표수,13
서울,종로구,무악동,무악동제1투,기권자수,1067
서울,종로구,무악동,무악동제2투,선거인수,3082
서울,종로구,무악동,무악동제2투,투표수,2297
서울,종로구,무악동,무악동제2투,한나라당 이회창,1116
서울,종로구,무악동,무악동제2투,새천년민주당 노무현,1089
서울,종로구,무악동,무악동제2투,하나로국민연합 이한동,2
서울,종로구,무악동,무악동제2투,민주노동당 권영길,74
서울,종로구,무악동,무악동제2투,사회당 김영규,1
서울,종로구,무악동,무악동제2투,호국당 김길수,2
서울,종로구,무악동,무악동제2투,무효 투표수,13
서울,종로구,무악동,무악동제2투,기권자수,785
서울,종로구,교남동,교남동제1투,선거인수,2354
서울,종로구,교남동,교남동제1투,투표수,1657
서울,종로구,교남동,교남동제1투,한나라당 이회창,721
서울,종로구,교남동,교남동제1투,새천년민주당 노무현,853
서울,종로구,교남동,교남동제1투,하나로국민연합 이한동,6
서울,종로구,교남동,교남동제1투,민주노동당 권영길,61
서울,종로구,교남동,교남동제1투,사회당 김영규,1
서울,종로구,교남동,교남동제1투,호국당 김길수,2
서울,종로구,교남동,교남동제1투,무효 투표수,13
서울,종로구,교남동,교남동제1투,기권자수,697
서울,종로구,교남동,교남동제2투,선거인수,3647
서울,종로구,교남동,교남동제2투,투표수,2483
서울,종로구,교남동,교남동제2투,한나라당 이회창,1003
서울,종로구,교남동,교남동제2투,새천년민주당 노무현,1369
서울,종로구,교남동,교남동제2투,하나로국민연합 이한동,3
서울,종로구,교남동,교남동제2투,민주노동당 권영길,86
서울,종로구,교남동,교남동제2투,사회당 김영규,2
서울,종로구,교남동,교남동제2투,호국당 김길수,4
서울,종로구,교남동,교남동제2투,무효 투표수,16
서울,종로구,교남동,교남동제2투,기권자수,1164
서울,종로구,교남동,교남동제3투,선거인수,1504
서울,종로구,교남동,교남동제3투,투표수,1040
서울,종로구,교남동,교남동제3투,한나라당 이회창,488
서울,종로구,교남동,교남동제3투,새천년민주당 노무현,491
서울,종로구,교남동,교남동제3투,하나로국민연합 이한동,2
서울,종로구,교남동,교남동제3투,민주노동당 권영길,53
서울,종로구,교남동,교남동제3투,사회당 김영규,0
서울,종로구,교남동,교남동제3투,호국당 김길수,2
서울,종로구,교남동,교남동제3투,무효 투표수,4
서울,종로구,교남동,교남동제3투,기권자수,464
서울,종로구,가회동,가회동제1투,선거인수,3344
서울,종로구,가회동,가회동제1투,투표수,2429
서울,종로구,가회동,가회동제1투,한나라당 이회창,1295
서울,종로구,가회동,가회동제1투,새천년민주당 노무현,1054
서울,종로구,가회동,가회동제1투,하나로국민연합 이한동,4
서울,종로구,가회동,가회동제1투,민주노동당 권영길,64
서울,종로구,가회동,가회동제1투,사회당 김영규,0
서울,종로구,가회동,가회동제1투,호국당 김길수,4
서울,종로구,가회동,가회동제1투,무효 투표수,8
서울,종로구,가회동,가회동제1투,기권자수,915
서울,종로구,가회동,가회동제2투,선거인수,1979
서울,종로구,가회동,가회동제2투,투표수,1400
서울,종로구,가회동,가회동제2투,한나라당 이회창,684
서울,종로구,가회동,가회동제2투,새천년민주당 노무현,651
서울,종로구,가회동,가회동제2투,하나로국민연합 이한동,3
서울,종로구,가회동,가회동제2투,민주노동당 권영길,54
서울,종로구,가회동,가회동제2투,사회당 김영규,0
서울,종로구,가회동,가회동제2투,호국당 김길수,2
서울,종로구,가회동,가회동제2투,무효 투표수,6
서울,종로구,가회동,가회동제2투,기권자수,579
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,선거인수,1297
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,투표수,864
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,한나라당 이회창,461
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,새천년민주당 노무현,383
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,하나로국민연합 이한동,2
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,민주노동당 권영길,14
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,사회당 김영규,0
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,호국당 김길수,1
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,무효 투표수,3
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제1투,기권자수,433
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,선거인수,2382
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,투표수,1582
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,한나라당 이회창,810
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,새천년민주당 노무현,718
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,하나로국민연합 이한동,6
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,민주노동당 권영길,32
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,사회당 김영규,2
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,호국당 김길수,2
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,무효 투표수,12
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제2투,기권자수,800
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,선거인수,2385
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,투표수,1541
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,한나라당 이회창,849
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,새천년민주당 노무현,645
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,하나로국민연합 이한동,4
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,민주노동당 권영길,27
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,사회당 김영규,1
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,호국당 김길수,4
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,무효 투표수,11
서울,종로구,종로1.2.3.4가동,종로1.2.3.4가동제3투,기권자수,844
서울,종로구,종로5.6가동,종로5.6가동제1투,선거인수,2354
서울,종로구,종로5.6가동,종로5.6가동제1투,투표수,1703
서울,종로구,종로5.6가동,종로5.6가동제1투,한나라당 이회창,882
서울,종로구,종로5.6가동,종로5.6가동제1투,새천년민주당 노무현,762
서울,종로구,종로5.6가동,종로5.6가동제1투,하나로국민연합 이한동,4
서울,종로구,종로5.6가동,종로5.6가동제1투,민주노동당 권영길,46
서울,종로구,종로5.6가동,종로5.6가동제1투,사회당 김영규,2
서울,종로구,종로5.6가동,종로5.6가동제1투,호국당 김길수,3
서울,종로구,종로5.6가동,종로5.6가동제1투,무효 투표수,4
서울,종로구,종로5.6가동,종로5.6가동제1투,기권자수,651
서울,종로구,종로5.6가동,종로5.6가동제2투,선거인수,3204
서울,종로구,종로5.6가동,종로5.6가동제2투,투표수,2274
서울,종로구,종로5.6가동,종로5.6가동제2투,한나라당 이회창,881
서울,종로구,종로5.6가동,종로5.6가동제2투,새천년민주당 노무현,1296
서울,종로구,종로5.6가동,종로5.6가동제2투,하나로국민연합 이한동,11
서울,종로구,종로5.6가동,종로5.6가동제2투,민주노동당 권영길,74
서울,종로구,종로5.6가동,종로5.6가동제2투,사회당 김영규,0
서울,종로구,종로5.6가동,종로5.6가동제2투,호국당 김길수,2
서울,종로구,종로5.6가동,종로5.6가동제2투,무효 투표수,10
서울,종로구,종로5.6가동,종로5.6가동제2투,기권자수,930
서울,종로구,이화동,이화동제1투,선거인수,2480
서울,종로구,이화동,이화동제1투,투표수,1786
서울,종로구,이화동,이화동제1투,한나라당 이회창,753
서울,종로구,이화동,이화동제1투,새천년민주당 노무현,946
서울,종로구,이화동,이화동제1투,하나로국민연합 이한동,4
서울,종로구,이화동,이화동제1투,민주노동당 권영길,76
서울,종로구,이화동,이화동제1투,사회당 김영규,0
서울,종로구,이화동,이화동제1투,호국당 김길수,1
서울,종로구,이화동,이화동제1투,무효 투표수,6
서울,종로구,이화동,이화동제1투,기권자수,694
서울,종로구,이화동,이화동제2투,선거인수,2796
서울,종로구,이화동,이화동제2투,투표수,1919
서울,종로구,이화동,이화동제2투,한나라당 이회창,801
서울,종로구,이화동,이화동제2투,새천년민주당 노무현,1018
서울,종로구,이화동,이화동제2투,하나로국민연합 이한동,1
서울,종로구,이화동,이화동제2투,민주노동당 권영길,78
서울,종로구,이화동,이화동제2투,사회당 김영규,6
서울,종로구,이화동,이화동제2투,호국당 김길수,1
서울,종로구,이화동,이화동제2투,무효 투표수,14
서울,종로구,이화동,이화동제2투,기권자수,877
서울,종로구,이화동,이화동제3투,선거인수,2733
서울,종로구,이화동,이화동제3투,투표수,1865
서울,종로구,이화동,이화동제3투,한나라당 이회창,799
서울,종로구,이화동,이화동제3투,새천년민주당 노무현,995
서울,종로구,이화동,이화동제3투,하나로국민연합 이한동,4
서울,종로구,이화동,이화동제3투,민주노동당 권영길,55
서울,종로구,이화동,이화동제3투,사회당 김영규,1
서울,종로구,이화동,이화동제3투,호국당 김길수,3
서울,종로구,이화동,이화동제3투,무효 투표수,8
서울,종로구,이화동,이화동제3투,기권자수,868
서울,종로구,혜화동,혜화동제1투,선거인수,2019
서울,종로구,혜화동,혜화동제1투,투표수,1480
서울,종로구,혜화동,혜화동제1투,한나라당 이회창,732
서울,종로구,혜화동,혜화동제1투,새천년민주당 노무현,683
서울,종로구,혜화동,혜화동제1투,하나로국민연합 이한동,4
서울,종로구,혜화동,혜화동제1투,민주노동당 권영길,55
서울,종로구,혜화동,혜화동제1투,사회당 김영규,1
서울,종로구,혜화동,혜화동제1투,호국당 김길수,0
서울,종로구,혜화동,혜화동제1투,무효 투표수,5
서울,종로구,혜화동,혜화동제1투,기권자수,539
서울,종로구,혜화동,혜화동제2투,선거인수,2134
서울,종로구,혜화동,혜화동제2투,투표수,1561
서울,종로구,혜화동,혜화동제2투,한나라당 이회창,682
서울,종로구,혜화동,혜화동제2투,새천년민주당 노무현,798
서울,종로구,혜화동,혜화동제2투,하나로국민연합 이한동,3
서울,종로구,혜화동,혜화동제2투,민주노동당 권영길,68
서울,종로구,혜화동,혜화동제2투,사회당 김영규,4
서울,종로구,혜화동,혜화동제2투,호국당 김길수,1
서울,종로구,혜화동,혜화동제2투,무효 투표수,5
서울,종로구,혜화동,혜화동제2투,기권자수,573
서울,종로구,혜화동,혜화동제3투,선거인수,3082
서울,종로구,혜화동,혜화동제3투,투표수,2348
서울,종로구,혜화동,혜화동제3투,한나라당 이회창,1199
서울,종로구,혜화동,혜화동제3투,새천년민주당 노무현,1052
서울,종로구,혜화동,혜화동제3투,하나로국민연합 이한동,4
서울,종로구,혜화동,혜화동제3투,민주노동당 권영길,84
서울,종로구,혜화동,혜화동제3투,사회당 김영규,1
서울,종로구,혜화동,혜화동제3투,호국당 김길수,2
서울,종로구,혜화동,혜화동제3투,무효 투표수,6
서울,종로구,혜화동,혜화동제3투,기권자수,734
서울,종로구,혜화동,혜화동제4투,선거인수,2010
서울,종로구,혜화동,혜화동제4투,투표수,1400
서울,종로구,혜화동,혜화동제4투,한나라당 이회창,674
서울,종로구,혜화동,혜화동제4투,새천년민주당 노무현,672
서울,종로구,혜화동,혜화동제4투,하나로국민연합 이한동,2
서울,종로구,혜화동,혜화동제4투,민주노동당 권영길,43
서울,종로구,혜화동,혜화동제4투,사회당 김영규,3
서울,종로구,혜화동,혜화동제4투,호국당 김길수,0
서울,종로구,혜화동,혜화동제4투,무효 투표수,6
서울,종로구,혜화동,혜화동제4투,기권자수,610
서울,종로구,명륜3가동,명륜3가동제1투,선거인수,2821
서울,종로구,명륜3가동,명륜3가동제1투,투표수,2072
서울,종로구,명륜3가동,명륜3가동제1투,한나라당 이회창,843
서울,종로구,명륜3가동,명륜3가동제1투,새천년민주당 노무현,1105
서울,종로구,명륜3가동,명륜3가동제1투,하나로국민연합 이한동,4
서울,종로구,명륜3가동,명륜3가동제1투,민주노동당 권영길,106
서울,종로구,명륜3가동,명륜3가동제1투,사회당 김영규,4
서울,종로구,명륜3가동,명륜3가동제1투,호국당 김길수,3
서울,종로구,명륜3가동,명륜3가동제1투,무효 투표수,7
서울,종로구,명륜3가동,명륜3가동제1투,기권자수,749
서울,종로구,명륜3가동,명륜3가동제2투,선거인수,3124
서울,종로구,명륜3가동,명륜3가동제2투,투표수,2232
서울,종로구,명륜3가동,명륜3가동제2투,한나라당 이회창,763
서울,종로구,명륜3가동,명륜3가동제2투,새천년민주당 노무현,1350
서울,종로구,명륜3가동,명륜3가동제2투,하나로국민연합 이한동,5
서울,종로구,명륜3가동,명륜3가동제2투,민주노동당 권영길,97
서울,종로구,명륜3가동,명륜3가동제2투,사회당 김영규,2
서울,종로구,명륜3가동,명륜3가동제2투,호국당 김길수,3
서울,종로구,명륜3가동,명륜3가동제2투,무효 투표수,12
서울,종로구,명륜3가동,명륜3가동제2투,기권자수,892
서울,종로구,창신제1동,창신제1동제1투,선거인수,2466
서울,종로구,창신제1동,창신제1동제1투,투표수,1530
서울,종로구,창신제1동,창신제1동제1투,한나라당 이회창,639
서울,종로구,창신제1동,창신제1동제1투,새천년민주당 노무현,832
서울,종로구,창신제1동,창신제1동제1투,하나로국민연합 이한동,12
서울,종로구,창신제1동,창신제1동제1투,민주노동당 권영길,31
서울,종로구,창신제1동,창신제1동제1투,사회당 김영규,0
서울,종로구,창신제1동,창신제1동제1투,호국당 김길수,2
서울,종로구,창신제1동,창신제1동제1투,무효 투표수,14
서울,종로구,창신제1동,창신제1동제1투,기권자수,936
서울,종로구,창신제1동,창신제1동제2투,선거인수,4090
서울,종로구,창신제1동,창신제1동제2투,투표수,2853
서울,종로구,창신제1동,창신제1동제2투,한나라당 이회창,901
서울,종로구,창신제1동,창신제1동제2투,새천년민주당 노무현,1844
서울,종로구,창신제1동,창신제1동제2투,하나로국민연합 이한동,3
서울,종로구,창신제1동,창신제1동제2투,민주노동당 권영길,77
서울,종로구,창신제1동,창신제1동제2투,사회당 김영규,1
서울,종로구,창신제1동,창신제1동제2투,호국당 김길수,2
서울,종로구,창신제1동,창신제1동제2투,무효 투표수,25
서울,종로구,창신제1동,창신제1동제2투,기권자수,1237
서울,종로구,창신제2동,창신제2동제1투,선거인수,2101
서울,종로구,창신제2동,창신제2동제1투,투표수,1413
서울,종로구,창신제2동,창신제2동제1투,한나라당 이회창,405
서울,종로구,창신제2동,창신제2동제1투,새천년민주당 노무현,955
서울,종로구,창신제2동,창신제2동제1투,하나로국민연합 이한동,3
서울,종로구,창신제2동,창신제2동제1투,민주노동당 권영길,34
서울,종로구,창신제2동,창신제2동제1투,사회당 김영규,1
서울,종로구,창신제2동,창신제2동제1투,호국당 김길수,2
서울,종로구,창신제2동,창신제2동제1투,무효 투표수,13
서울,종로구,창신제2동,창신제2동제1투,기권자수,688
서울,종로구,창신제2동,창신제2동제2투,선거인수,2379
서울,종로구,창신제2동,창신제2동제2투,투표수,1697
서울,종로구,창신제2동,창신제2동제2투,한나라당 이회창,570
서울,종로구,창신제2동,창신제2동제2투,새천년민주당 노무현,1077
서울,종로구,창신제2동,창신제2동제2투,하나로국민연합 이한동,3
서울,종로구,창신제2동,창신제2동제2투,민주노동당 권영길,37
서울,종로구,창신제2동,창신제2동제2투,사회당 김영규,2
서울,종로구,창신제2동,창신제2동제2투,호국당 김길수,3
서울,종로구,창신제2동,창신제2동제2투,무효 투표수,5
서울,종로구,창신제2동,창신제2동제2투,기권자수,682
서울,종로구,창신제2동,창신제2동제3투,선거인수,2947
서울,종로구,창신제2동,창신제2동제3투,투표수,2141
서울,종로구,창신제2동,창신제2동제3투,한나라당 이회창,612
서울,종로구,창신제2동,창신제2동제3투,새천년민주당 노무현,1447
서울,종로구,창신제2동,창신제2동제3투,하나로국민연합 이한동,4
서울,종로구,창신제2동,창신제2동제3투,민주노동당 권영길,53
서울,종로구,창신제2동,창신제2동제3투,사회당 김영규,0
서울,종로구,창신제2동,창신제2동제3투,호국당 김길수,2
