"계정항목별",2019.1/4,2019.1/4,2019.1/4,2019.2/4,2019.2/4,2019.2/4,2019.3/4,2019.3/4,2019.3/4,2019.4/4,2019.4/4,2019.4/4,2020.1/4,2020.1/4,2020.1/4,2020.2/4,2020.2/4,2020.2/4,2020.3/4,2020.3/4,2020.3/4,2020.4/4,2020.4/4,2020.4/4,2021.1/4,2021.1/4,2021.1/4,2021.2/4,2021.2/4,2021.2/4,2021.3/4,2021.3/4,2021.3/4,2021.4/4,2021.4/4,2021.4/4,2022.1/4,2022.1/4,2022.1/4,2022.2/4,2022.2/4,2022.2/4,2022.3/4,2022.3/4,2022.3/4,2022.4/4,2022.4/4,2022.4/4,2023.1/4,2023.1/4,2023.1/4,2023.2/4,2023.2/4,2023.2/4,2023.3/4,2023.3/4,2023.3/4,2023.4/4,2023.4/4,2023.4/4,2024.1/4,2024.1/4,2024.1/4,2024.2/4,2024.2/4,2024.2/4,2024.3/4,2024.3/4,2024.3/4,2024.4/4,2024.4/4,2024.4/4,2025.1/4,2025.1/4,2025.1/4,2025.2/4,2025.2/4,2025.2/4,2025.3/4,2025.3/4,2025.3/4,2025.4/4,2025.4/4,2025.4/4
"계정항목별",원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률,원데이터,전년동분기 대비 증감,증감률
"가스, 증기 및 공기조절 공급업",1542.1,-109.7,-6.64123986,1590.9,-5.8,-0.3632492,1500,-26.1,-1.71024179,1538.6,32.7,2.17145893,1497.2,-44.9,-2.91161403,1409.8,-181.1,-11.38349362,1428.2,-71.8,-4.78666667,1594.2,55.6,3.61367477,1656.3,159.1,10.62650281,1700.6,290.8,20.6270393,1617.6,189.4,13.26144798,1550.4,-43.8,-2.74745954,1537.5,-118.8,-7.17261366,1567.7,-132.9,-7.81488886,1536.8,-80.8,-4.9950544,1604.4,54,3.48297214,1425.7,-111.8,-7.27154472,1453.1,-114.6,-7.31007208,1536.9,0.1,0.00650703,1624.1,19.7,1.22787335,1520.9,95.2,6.67742162,1584.8,131.7,9.06338174,1649.9,113,7.35246275,1422.5,-201.6,-12.41302875,1632.6,111.7,7.34433559,1580.3,-4.5,-0.2839475,1567,-82.9,-5.02454694,1448.5,26,1.82776801
"수도, 하수 및 폐기물 처리, 원료 재생업",3280.6,-51.7,-1.55148096,3347.2,10.5,0.31468217,3414.7,97.4,2.93612275,3509.4,210.6,6.38413969,3469.2,188.6,5.74894836,3348.2,1,0.02987572,3390.3,-24.4,-0.71455765,3510.9,1.5,0.04274235,3400.3,-68.9,-1.98604866,3448.5,100.3,2.99563945,3470.6,80.3,2.36852196,3482.8,-28.1,-0.80036458,3367.7,-32.6,-0.95873893,3467.7,19.2,0.55676381,3317.4,-153.2,-4.41422232,3551,68.2,1.95819456,3424.9,57.2,1.69848858,3459.3,-8.4,-0.24223549,3324.2,6.8,0.2049798,3467.8,-83.2,-2.34300197,3512.5,87.6,2.55773891,3465.6,6.3,0.18211777,3544.5,220.3,6.62715841,3099.7,-368.1,-10.61479901,3429.3,-83.2,-2.36868327,3420.5,-45.1,-1.30136196,3506.6,-37.9,-1.06926224,3022,-77.7,-2.5066942
"건설업",27126.7,-1921.5,-6.6148677,28076.2,-416,-1.46004872,27530.5,-240.3,-0.86529736,28010.4,623.5,2.27663591,28050.8,924.1,3.40660677,28015.9,-60.3,-0.21477265,27017.1,-513.4,-1.86484081,27171.6,-838.8,-2.994602,27390.1,-660.7,-2.35536954,27381.1,-634.8,-2.26585617,27008.5,-8.6,-0.03183169,27538.4,366.8,1.34993891,27231.2,-158.9,-0.58013662,27227.6,-153.5,-0.56060567,27705.6,697.1,2.5810393,28090.5,552.1,2.00483688,27898.6,667.4,2.45086518,27259.8,32.2,0.11826235,27744.8,39.2,0.14148764,26658.9,-1431.6,-5.0963849,28210.1,311.5,1.11654348,26642.9,-616.9,-2.26303935,25848.7,-1896.1,-6.83407341,24719.7,-1939.2,-7.27411859,24611.6,-3598.5,-12.75606963,23731.6,-2911.3,-10.92711379,23895.7,-1953,-7.55550569,22814.3,-1905.4,-7.70802235
"건물건설 및 건축보수업",20045.7,-1333.5,-6.2373709,20123.7,-1058,-4.99487765,19520.3,-1085.3,-5.26701479,19655.9,-744.6,-3.64991054,19649.4,-396.3,-1.97698259,19550.2,-573.5,-2.84987353,19132,-388.3,-1.98921123,19359.1,-296.8,-1.50997919,19387.1,-262.3,-1.33490081,19560.6,10.4,0.05319639,19671.9,539.9,2.82197366,20171.4,812.3,4.19595952,20191.2,804.1,4.1476033,20319.8,759.2,3.88127154,20781.9,1110,5.6425663,20846.6,675.2,3.34731352,20589.5,398.3,1.97264155,20031,-288.8,-1.42127383,20145.9,-636,-3.06035541,19026.7,-1819.9,-8.72996076,20234.1,-355.4,-1.72612254,19078.7,-952.3,-4.7541311,18207,-1938.9,-9.6242908,17695.6,-1331.1,-6.99595831,17321,-2913.1,-14.39698331,16893.4,-2185.3,-11.45413472,16705.7,-1501.3,-8.24572966,16280.6,-1415,-7.99633807
"주거용 건물 건설업",9653.2,-1142.5,-10.58291727,9579.2,-1153.5,-10.74752858,9032.6,-1586.4,-14.93925982,8866.9,-1197.6,-11.89924984,8986.8,-666.4,-6.90341027,9100.3,-478.9,-4.99937364,8997.4,-35.2,-0.38969953,8881.9,15,0.16916848,8594,-392.8,-4.37085503,8548.3,-552,-6.0657341,8760.9,-236.5,-2.62853713,9216.1,334.2,3.76270843,8743.2,149.2,1.73609495,8974.1,425.8,4.98110735,9099.6,338.7,3.86604116,9141.5,-74.6,-0.80945302,9093.2,350,4.00311099,8812.7,-161.4,-1.79850904,8724.5,-375.1,-4.12215922,8243.4,-898.1,-9.82442706,8727.1,-366.1,-4.02608543,8216.2,-596.5,-6.76864071,7661.5,-1063,-12.18407932,7387.5,-855.9,-10.38285174,6945.3,-1781.8,-20.41686242,6779.8,-1436.4,-17.48253451,6811.5,-850,-11.0944332,6381.1,-1006.4,-13.62301184
"비주거용 건물 건설업",8633.4,-280.2,-3.14351104,8728,-51.2,-0.58319665,8718.5,437.6,5.28444976,8971.4,320.7,3.70721445,8853.9,220.5,2.55403433,8674.8,-53.2,-0.60953254,8308.7,-409.8,-4.70034983,8470.2,-501.2,-5.586642,8767.5,-86.4,-0.97584115,8915.5,240.7,2.77470374,8811.6,502.9,6.05269176,8839.5,369.3,4.3599915,9170,402.5,4.59081836,9162,246.5,2.76484774,9538.6,727,8.25048799,9596.6,757.1,8.56496408,9379.9,209.9,2.28898582,9149.1,-12.9,-0.14079895,9368.2,-170.4,-1.78642568,8742.8,-853.8,-8.89690099,9417.6,37.7,0.40192326,8835.5,-313.6,-3.42765955,8494.4,-873.8,-9.32729873,8251,-491.8,-5.62520016,8349.1,-1068.5,-11.34577812,8110.3,-725.2,-8.20779809,8034.9,-459.5,-5.40944622,7924.3,-326.7,-3.95952006
"건축보수업",1759.6,89.2,5.34003831,1816.8,146.2,8.75134682,1769,61.3,3.58962347,1817,130.3,7.72514377,1808.3,48.7,2.76767447,1775,-41.8,-2.30074857,1826.3,57.3,3.23911815,2007.2,190.2,10.46780407,2025.5,217.2,12.01128131,2096.7,321.7,18.12394366,2099.4,273.1,14.95373159,2115.8,108.6,5.41052212,2277.7,252.2,12.45124661,2183.6,86.9,4.14460819,2143.5,44.1,2.10060017,2108.2,-7.6,-0.35920219,2116.1,-161.6,-7.09487641,2069,-114.6,-5.24821396,2052.8,-90.7,-4.23139725,2040.2,-68,-3.22550043,2089.2,-26.9,-1.27120646,2026.9,-42.1,-2.03479942,2051.1,-1.7,-0.08281372,2057.2,17,0.83325164,2027.8,-61.4,-2.93892399,2004.5,-22.4,-1.10513592,1860.1,-191,-9.31207645,1976.7,-80.5,-3.91308575
"토목건설업",7083.3,-588.1,-7.66613656,7953.3,640.1,8.75266641,8010.4,842.7,11.75690947,8354.3,1365.3,19.53498355,8401.1,1317.8,18.60432284,8465.3,512,6.43757937,7885.3,-125.1,-1.56171976,7813,-541.3,-6.47929809,8003,-398.1,-4.73866517,7820.5,-644.8,-7.61697754,7336.7,-548.6,-6.95724957,7367,-446,-5.70843466,7043,-960,-11.99550169,6911.6,-908.9,-11.62201905,6928.1,-408.6,-5.56926138,7247.2,-119.8,-1.62617076,7311.5,268.5,3.8122959,7230.5,318.9,4.61398229,7599,670.9,9.68375168,7630,382.8,5.28203996,7974.9,663.4,9.07337756,7563,332.5,4.59857548,7638.8,39.8,0.52375313,7023,-607,-7.95543906,7287.8,-687.1,-8.61578202,6836.6,-726.4,-9.60465424,7186.6,-452.2,-5.91977798,6532.4,-490.6,-6.98561868
"서비스업",289593.9,9061.5,3.23010818,292864.5,10852.7,3.84831415,295049.7,10683.9,3.75709737,299181.3,12438.5,4.33785957,293355.5,3761.6,1.29892239,289122,-3742.5,-1.27789473,293483.8,-1565.9,-0.53072415,295704.5,-3476.8,-1.16210472,299171.4,5815.9,1.98254336,304421,15299,5.29153783,306966.3,13482.5,4.59395033,312044.6,16340.1,5.52582054,310618.6,11447.2,3.82630158,316630.3,12209.3,4.01066286,318799.6,11833.3,3.85491828,323022.1,10977.5,3.5179266,323766.5,13147.9,4.23281156,324741,8110.7,2.56156786,326703.8,7904.2,2.47936321,327884.9,4862.8,1.50540783,329949.9,6183.4,1.90983317,330241.5,5500.5,1.69381138,331459.7,4755.9,1.45572228,332549.7,4664.8,1.42269437,331842.4,1892.5,0.57357193,334600.1,4358.6,1.31982201,339169.2,7709.5,2.32592379,341340.6,8790.9,2.64348457
"도소매 및 숙박음식업",55408.2,2367.1,4.46276567,55843.8,2074,3.85718377,56139.7,1819.4,3.3493924,56785.4,1969.5,3.59293563,54255.2,-1153,-2.08091943,53276.7,-2567.1,-4.59692929,53761.1,-2378.6,-4.23693037,53578.4,-3207,-5.64757843,53219.7,-1035.5,-1.90857282,54653.5,1376.8,2.58424414,54713.8,952.7,1.77209916,57106.5,3528.1,6.58492975,55503.6,2283.9,4.29145598,57952.9,3299.4,6.03694182,58867.9,4154.1,7.59241727,59650,2543.5,4.45395883,58165.2,2661.6,4.79536462,56115.7,-1837.2,-3.1701606,55573.7,-3294.2,-5.595919,55460.9,-4189.1,-7.02279966,56449.5,-1715.7,-2.94970188,55689.2,-426.5,-0.76003685,55016.8,-556.9,-1.00209272,54865.7,-595.2,-1.0731885,54854.9,-1594.6,-2.82482573,55795.7,106.5,0.19123995,57176.9,2160.1,3.92625525,56814.4,1948.7,3.55176367
"도소매업",42738.9,1793,4.37894881,43292.7,1640.7,3.93906655,43633.7,1507.5,3.57853307,44027.1,1481.4,3.48190299,43180.4,441.5,1.03301676,42526,-766.7,-1.77096832,43351.8,-281.9,-0.64606027,43991.4,-35.7,-0.08108642,43270.4,90,0.2084279,43841.9,1315.9,3.09434228,43644.8,293,0.67586582,44888.4,897,2.0390349,44357.9,1087.5,2.51326542,45502.5,1660.6,3.78770081,45795.5,2150.7,4.9277348,46488.3,1599.9,3.56417248,45451.5,1093.6,2.46540075,44280.9,-1221.6,-2.68468765,43449.7,-2345.8,-5.12233735,43026.2,-3462.1,-7.44725017,43869.2,-1582.3,-3.48129325,44017.1,-263.8,-0.59574218,43137.5,-312.2,-0.718532,42615.3,-410.9,-0.95499951,42806.4,-1062.8,-2.42265644,44413.3,396.2,0.90010473,45118.3,1980.8,4.59182846,44567.7,1952.4,4.58145314
"숙박 및 음식점업",12704.2,574,4.73199123,12571.2,431.9,3.55786577,12518.3,307.1,2.51490435,12778.4,494.4,4.02474764,11081.3,-1622.9,-12.77451551,10755.5,-1815.7,-14.44333079,10408.6,-2109.7,-16.85292731,9576.2,-3202.2,-25.05947536,9949.3,-1132,-10.21540794,10811.6,56.1,0.5215936,11069,660.4,6.34475338,12218,2641.8,27.58714313,11146.4,1197.1,12.03200225,12484.5,1672.9,15.47319546,13124.4,2055.4,18.56897642,13210.9,992.9,8.12653462,12742.9,1596.5,14.32301012,11872.6,-611.9,-4.90127758,12152.5,-971.9,-7.40529091,12455.7,-755.2,-5.71649168,12582.9,-160,-1.25560116,11745.6,-127,-1.06968987,11918.5,-234,-1.92552973,12250.8,-204.9,-1.64502999,12065.9,-517,-4.10875076,11502.8,-242.8,-2.06715706,12135.6,217.1,1.82153795,12292,41.2,0.33630457
"운수업",19165.4,771.1,4.1920595,19105,233.5,1.23731553,19172.6,257.4,1.36081035,19565.3,176.9,0.91240123,17739.2,-1426.2,-7.44153527,15734.8,-3370.2,-17.64040827,16477.8,-2694.8,-14.055475,16652,-2913.3,-14.89013713,17931.8,192.6,1.08573104,18446.4,2711.6,17.23313928,18388.1,1910.3,11.59317385,18868.1,2216.1,13.30831131,19369.8,1438,8.01927302,20488.8,2042.4,11.0720791,21000.3,2612.2,14.20592666,21889.3,3021.2,16.01221109,21960.1,2590.3,13.37287943,24150.7,3661.9,17.87269142,24843.9,3843.6,18.30259568,25701.9,3812.6,17.41764241,25232.3,3272.2,14.90066074,26090.6,1939.9,8.03247939,26827.5,1983.6,7.98425368,27002.1,1300.2,5.05876997,26223.5,991.2,3.92829825,26764.5,673.9,2.58292259,27469.1,641.6,2.39157581,27175.6,173.5,0.64254262
"금융 및 보험업",24560.2,379.4,1.56901343,25014,826.7,3.4179094,25055.1,636.1,2.60493878,25538.4,1107.1,4.53148216,26367.2,1807,7.35743194,27267.8,2253.8,9.01015431,27870.3,2815.2,11.23603578,28511.1,2972.7,11.64011841,28651.6,2284.4,8.66379441,28838.3,1570.5,5.75954056,29710.9,1840.6,6.60416285,30211,1699.9,5.96223927,30121.9,1470.3,5.13165059,29981.1,1142.8,3.9627856,29693.5,-17.4,-0.05856437,30849.1,638.1,2.11214458,30535.6,413.7,1.37341934,30656.3,675.2,2.25208548,30455.6,762.1,2.56655497,29823.1,-1026,-3.32586688,30668,132.4,0.43359227,31025.5,369.2,1.20432016,31991.3,1535.7,5.04242241,32019.5,2196.4,7.36476087,32343.8,1675.8,5.46432764,32571.4,1545.9,4.98267554,33302.3,1311,4.09798914,34142.4,2122.9,6.63002233
"부동산업",38618.1,423.3,1.10826605,38590.4,544.3,1.43063284,38815.6,839.1,2.20952431,39417.4,1232,3.226364,39597.6,979.5,2.53637543,40184,1593.6,4.12952444,40686.9,1871.3,4.8209998,40561.6,1144.2,2.90277898,41030.8,1433.2,3.61941128,41299.9,1115.9,2.77697591,40809,122.1,0.30009659,40601.4,39.8,0.09812236,40249.4,-781.4,-1.90442302,39974.7,-1325.2,-3.20872448,40058.7,-750.3,-1.83856502,40164.9,-436.5,-1.07508608,40192.9,-56.5,-0.14037476,40201.4,226.7,0.5671087,40495.4,436.7,1.0901502,40701.9,537,1.33698827,40964.2,771.3,1.91899564,41566.4,1365,3.39540414,41165.3,669.9,1.65426197,41114.1,412.2,1.01272914,40703.3,-260.9,-0.63689758,41078.5,-487.9,-1.1737846,41529.9,364.6,0.88569742,41917.9,803.8,1.95504705
"정보통신업",21191.5,994.9,4.92607667,21380.1,1227.9,6.09313127,21313.8,862,4.21478794,21690.4,1248.5,6.1075536,22263.1,1071.6,5.05674445,22335.4,955.3,4.46817368,21927,613.2,2.87700926,22689.8,999.4,4.60756833,23400.5,1137.4,5.10890217,24099.3,1763.9,7.8973289,24622.3,2695.3,12.29215123,25391.3,2701.5,11.90623099,24115,714.5,3.05335356,25096.1,996.8,4.13621972,25293.2,670.9,2.72476576,25282.6,-108.7,-0.42809939,25685.2,1570.2,6.51130002,25662.7,566.6,2.25772132,26451.3,1158.1,4.57870099,26605.1,1322.5,5.23087024,26458.2,773,3.00951521,25696,33.3,0.12976031,26217,-234.3,-0.88577877,26588.8,-16.3,-0.06126645,26772,313.8,1.18602172,26562.4,866.4,3.37173101,26869.9,652.9,2.49036884,26972.9,384.1,1.44459321
"통신업",4969.9,496,11.08652406,4969.3,455.1,10.08152054,5090.4,527.6,11.5630753,5166.3,541.9,11.71827697,5347,377.1,7.58767782,5450.6,481.3,9.68546878,5533.6,443.2,8.70658494,5703.6,537.3,10.40009291,5738.3,391.3,7.31812231,5825.6,375,6.87997652,6013.9,480.3,8.67970218,6156.5,452.9,7.94059892,6269.6,531.3,9.25883973,6376.5,550.9,9.45653667,6497.8,483.9,8.04635927,6616.2,459.7,7.4669049,6773.5,503.9,8.03719536,6914,537.5,8.42938916,6956.2,458.4,7.05469544,7049.8,433.6,6.55361083,6872.7,99.2,1.46453089,6947.1,33.1,0.47873879,7024.9,68.7,0.98760818,7159.1,109.3,1.55039859,7016.3,143.6,2.08942628,7340.6,393.5,5.664234,7303.8,278.9,3.97016328,7288,128.9,1.80050565
"출판, 방송, 영상, 정보서비스",16249.7,431.9,2.73046821,16450.2,734,4.67034016,16229.2,254.7,1.5944161,16533.5,651.6,4.10278367,16929.5,679.8,4.18346185,16890.5,440.3,2.6765632,16383,153.8,0.94767456,16977.4,443.9,2.68485197,17662.2,732.7,4.32794826,18273.8,1383.3,8.18981084,18608.4,2225.4,13.58359275,19234.8,2257.4,13.29650005,17891.8,229.6,1.29995131,18750.7,476.9,2.60974729,18834.9,226.5,1.21719224,18719.9,-514.9,-2.67691892,18976.6,1084.8,6.06311271,18835.1,84.4,0.45011653,19559.1,724.2,3.84498989,19627.5,907.6,4.8483165,19633.3,656.7,3.46057776,18842.2,7.1,0.03769558,19276.6,-282.5,-1.44434049,19521.2,-106.3,-0.54158706,19807.8,174.5,0.88879608,19359.9,517.7,2.74755602,19678,401.4,2.08231742,19787.3,266.1,1.36313341
"사업서비스업",38031.4,260.8,0.69048413,38859.4,1216.3,3.23113665,39467.8,1738.4,4.60754743,39956.8,2189,5.79594258,39216.5,1185.1,3.11610932,38280.4,-579,-1.48998698,39438.1,-29.7,-0.07525122,39717.6,-239.2,-0.59864654,39520.1,303.6,0.77416394,39788.9,1508.5,3.94065893,40114,675.9,1.71382496,40180.6,463,1.16573005,40727.2,1207.1,3.05439511,40852.5,1063.6,2.67310732,40605.2,491.2,1.22451015,41268.5,1087.9,2.70752552,42198,1470.8,3.61134573,42627.5,1775,4.34489933,42810.3,2205.1,5.43058525,43156.6,1888.1,4.57516023,42714.7,516.7,1.22446561,42433.4,-194.1,-0.45533986,42437,-373.3,-0.87198641,42058.9,-1097.7,-2.54352753,41884.4,-830.3,-1.9438273,41825.5,-607.9,-1.43259791,42538.3,101.3,0.23870679,42463.4,404.5,0.9617465
"전문, 과학 및 기술관련 서비스업",20991.9,108.4,0.51907008,21431.9,494.4,2.36131343,21770.8,721.9,3.4296329,22064.2,1078.6,5.13971485,22213.2,1221.3,5.81795836,21826.7,394.8,1.84211386,22372.6,601.8,2.76425304,22816.7,752.5,3.41050208,23208.2,995,4.4793186,23197.7,1371,6.28129768,23175.9,803.3,3.59055273,23542,725.3,3.17881201,23790.7,582.5,2.50988875,23949.4,751.7,3.24040745,24051.6,875.7,3.77849404,24103.7,561.7,2.38594852,24619.3,828.6,3.48287356,24924.7,975.3,4.07233584,25167.7,1116.1,4.64043972,25027.8,924.1,3.83385123,24780.3,161,0.65395848,24563.6,-361.1,-1.44876368,24665.5,-502.2,-1.99541476,24281.9,-745.9,-2.98028592,24191.3,-589,-2.37688809,24198,-365.6,-1.48838118,24801.5,136,0.55137743,24502,220.1,0.90643648
"사업지원 서비스업",17037.1,151.2,0.89542162,17424.5,716,4.28524404,17694.1,1008.6,6.04476941,17890.4,1105.9,6.58881706,17002.8,-34.3,-0.20132534,16453.9,-970.6,-5.57031766,17065.2,-628.9,-3.55429211,16901.6,-988.8,-5.52698654,16311.9,-690.9,-4.06344837,16591.1,137.2,0.83384486,16938.1,-127.1,-0.74479057,16638.5,-263.1,-1.55665736,16935.3,623.4,3.82174977,16898.2,307.1,1.8509924,16538.1,-400,-2.36153996,17163.7,525.2,3.15653454,17579.3,644,3.80270795,17700.9,802.7,4.75021008,17634.3,1096.2,6.62833094,18136.2,972.5,5.66602772,17944.9,365.6,2.07971876,17883.9,183,1.03384574,17778.8,144.5,0.81942578,17795.3,-340.9,-1.87966608,17711.9,-233,-1.29841905,17642.9,-241,-1.34758078,17736.5,-42.3,-0.23792382,17982.4,187.1,1.05140121
"공공행정, 국방 및 사회보장",31148.3,1095.4,3.64490615,31371.1,1150,3.80528836,31695.7,1295.8,4.26251402,31970.9,1249.9,4.06855246,32100.5,952.2,3.05698866,32269.5,898.4,2.86378227,32587,891.3,2.81205337,32894,923.1,2.88731315,33210.7,1110.2,3.45851311,33748.2,1478.7,4.58234556,33859.1,1272.1,3.90370393,34050.3,1156.3,3.51523074,34344.3,1133.6,3.41335774,34646.1,897.9,2.66058634,34884.6,1025.5,3.02872788,35128.2,1077.9,3.16561088,35231.7,887.4,2.58383487,35314.2,668.1,1.92835557,35504.6,620,1.77728855,35524.8,396.6,1.12900746,35795.9,564.2,1.60139874,36317.6,1003.4,2.84134994,36221.9,717.3,2.02030159,36422,897.2,2.52555961,36633.6,837.7,2.34021215,37047.6,730,2.01004472,36945.4,723.5,1.99741041,37349.5,927.5,2.54653781
"교육서비스업",22674.8,231.2,1.03013777,22871.7,301.6,1.33628119,23116.5,337.9,1.48340987,23272.7,405.9,1.77506254,22591.7,-83.1,-0.36648614,22574.8,-296.9,-1.29811077,22483.8,-632.7,-2.73700603,22785.7,-487,-2.09258058,23344.8,753.1,3.33352514,23778.1,1203.3,5.33027978,24115.4,1631.6,7.25678044,24245.7,1460,6.40752753,24416.2,1071.4,4.58945889,24619.7,841.6,3.53939129,24768.9,653.5,2.70988663,24903.3,657.6,2.71223351,24902.3,486.1,1.99089129,24974.1,354.4,1.43949764,25031.4,262.5,1.05979676,25072.6,169.3,0.67982958,25193.9,291.6,1.17097617,25259.7,285.6,1.14358475,25223.2,191.8,0.76623761,25478.6,406,1.61929756,25246.8,52.9,0.20997146,25281.4,21.7,0.08590759,25381,157.8,0.62561451,25619.4,140.8,0.55262063
"의료, 보건업 및 사회복지서비스업",25236.5,2480.3,10.89944718,25950.3,2660.6,11.42393419,26412,2367.2,9.84495608,26756.8,2128.3,8.64161439,26537.8,1301.3,5.15642026,26030.7,80.4,0.30982301,26692.1,280.1,1.0605028,26774,17.2,0.06428272,26992.6,454.8,1.71378185,27735.7,1705,6.54995832,28670.3,1978.2,7.41118159,28971.9,2197.9,8.20908344,29345.8,2353.2,8.71794492,29859.8,2124.1,7.65836089,29906.6,1236.3,4.31212788,30143.2,1171.3,4.04288293,30402.5,1056.7,3.600856,30449.6,589.8,1.97523091,30768.5,861.9,2.88197254,31135.2,992,3.29095783,31491.7,1089.2,3.58260012,31373.4,923.8,3.0338658,31930.5,1162,3.77658969,32664.2,1529,4.91084046,32684.4,1192.7,3.78734714,33119.4,1746,5.56522404,33352.6,1422.1,4.45373546,34643.3,1979.1,6.0589269
"문화 및 기타 서비스업",13753.7,-1.2,-0.00872416,14061,578.2,4.28842674,14074.1,559.2,4.13765548,14442.9,748.4,5.46496769,12793,-960.7,-6.98502948,11102.1,-2958.9,-21.04331129,11540.2,-2533.9,-18.00399315,11519.5,-2923.4,-20.24108732,11868.7,-924.3,-7.22504495,12032.7,930.6,8.38219796,11963.5,423.3,3.66804735,12417.8,898.3,7.79808151,12334.6,465.9,3.92545098,12969,936.3,7.78129597,13506.4,1542.9,12.89672755,13434.1,1016.3,8.18421943,14172.9,1838.3,14.90360449,14077.6,1108.6,8.54807618,14259,752.6,5.57217319,14180.1,746,5.55303295,14617.3,444.4,3.13556153,14524.7,447.1,3.17596749,14210.4,-48.6,-0.34083737,14190.6,10.5,0.07404743,14308.3,-309,-2.11393349,14385.9,-138.8,-0.95561354,14421.4,211,1.48482801,14142.3,-48.3,-0.34036616
"예술, 스포츠 및 여가관련 서비스업",6422.5,89.7,1.41643507,6723.9,476.7,7.63061852,6763,485.9,7.74083574,7214.9,713.6,10.97626629,5922.3,-500.2,-7.78824445,4356.3,-2367.6,-35.21170749,4903.4,-1859.6,-27.49667307,4881,-2333.9,-32.3483347,5263.4,-658.9,-11.12574507,5426.5,1070.2,24.56671946,5514,610.6,12.45258392,5823.8,942.8,19.31571399,5762.1,498.7,9.47486416,6125.8,699.3,12.88675942,6614.4,1100.4,19.95647443,6419.4,595.6,10.22699955,7044.9,1282.8,22.26271672,6984,858.2,14.00959875,7027.9,413.5,6.25151185,7132.6,713.2,11.11007259,7372.3,327.4,4.64733353,7400.3,416.3,5.96076747,7082.2,54.3,0.77263478,7051,-81.6,-1.14404285,7164,-208.3,-2.82544118,7299.6,-100.7,-1.36075565,7111.1,28.9,0.40806529,7234.3,183.3,2.59963126
"기타 서비스업",7322.2,-98.5,-1.32736804,7319,88.3,1.2211819,7291.2,59.8,0.82694914,7192,17.7,0.24671397,6858.3,-463.9,-6.33552757,6756.3,-562.7,-7.68820877,6637.6,-653.6,-8.96423085,6639.6,-552.4,-7.6807564,6605.3,-253,-3.68896082,6606.2,-150.1,-2.22163018,6449.4,-188.2,-2.83536218,6594,-45.6,-0.68678836,6573.9,-31.4,-0.47537583,6845.2,239,3.61781357,6896.4,447,6.93087729,7017.5,423.5,6.42250531,7135.2,561.3,8.53831059,7100.6,255.4,3.73108163,7237.5,341.1,4.94605881,7056,38.5,0.54862843,7257.2,122,1.70983294,7140,39.4,0.55488269,7136.2,-101.3,-1.39965458,7146.6,90.6,1.28401361,7153.4,-103.8,-1.4303037,7102,-38,-0.53221289,7312,175.8,2.46349598,6927.4,-219.2,-3.06719279
"총부가가치(기초가격)",469870.3,9453.5,2.05324827,476543.6,12256.6,2.63987577,477699,10609.3,2.27136244,483044.7,13417.2,2.85698772,476161.2,6290.9,1.33885883,461797.1,-14746.5,-3.09447026,472362.5,-5336.5,-1.11712606,480455.4,-2589.3,-0.53603735,487716.9,11555.7,2.4268462,492991.7,31194.6,6.75504459,494546.5,22184,4.69639313,501937.4,21482,4.47117464,504968.7,17251.8,3.53725696,510173.2,17181.5,3.48514995,512988.7,18442.2,3.72911344,512010.6,10073.2,2.0068638,514292.2,9323.5,1.84635206,518455.9,8282.7,1.62350747,523362.5,10373.8,2.02222778,525449.9,13439.3,2.62480894,530711.8,16419.6,3.19265974,530834,12378.1,2.38749332,531819.1,8456.6,1.61582077,531090.2,5640.3,1.07342298,530360,-351.8,-0.06628833,535172.8,4338.8,0.81735533,542543.1,10724,2.01647515,540334.8,9244.6,1.7406836
