,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12
emp_men_65plus,0.1799630233797011,0.17795643948108716,-0.041150455443978225,0.007177310449568161,0.014381748409858753,0.04225468257239153,0.0034501601130975425,0.0853250900516919,0.04801368883725092,0.03756237577659364,-0.0416234064523351,0.02047623156915433
emp_wmn_total,0.15261193910210197,0.11852772378678857,-0.19839063552123595,0.06991070765399103,-0.03099756567906611,0.20338663162699203,-0.09596937529692896,0.22501447204003,0.026294500924400048,0.09814331122836553,0.03804440069215231,-0.08554644404141261
emp_wmn_1529,-0.0963737951657667,-0.12279478299691526,-0.1328126686027687,0.2016023830880507,-0.012187344597776258,0.3176502110677592,-0.2130336584265091,-0.022221539636696368,-0.06527827691837815,0.012321271947283016,0.022530756543061112,-0.157216046608045
emp_wmn_3049,0.09140310098806687,-0.035805170708672285,-0.32725554588706024,-0.031637139605385015,-0.10595682569001616,0.18574997226294146,-0.07081104381287921,0.18865930658865393,0.07360523708113406,0.2547876749088517,-0.06351560453162762,-0.05665329760410471
emp_wmn_5064,0.1785402672795672,0.144970840635136,-0.10786384000387164,-0.0284325618748723,0.06036713004959192,0.07108247560091843,-0.01707778516102591,0.10795610325986324,0.06317695765202215,0.019144504716555936,0.03688977749657438,-0.1030664565634525
emp_wmn_65plus,0.18293914424626032,0.14197962329407887,-0.060253886032064136,-0.03740732922735949,0.08544655772709513,0.03308597622722134,-0.02282452598159251,0.16931142588973988,0.038491143305337545,0.03486752532105129,-0.020490973229919513,-0.02351438833510287
occ_wage_share,-0.18736849712938022,-0.1323898335608358,0.09689761624438262,0.11540666073299474,-0.01735700721346459,0.025352753722392506,-0.024762778335579997,0.15035595599409085,-0.03373325836920789,0.10653654135465722,-0.09543817413297247,-0.04739209326075638
occ_regular_share,-0.18613764960056128,-0.0966630055246251,0.08044944808224123,0.1621641384428453,-0.12986985802162226,-0.01882162864774031,0.0037759559551142404,0.11693413615227606,-0.036006200282375826,0.12414575988223775,-0.06438932194749337,-0.05997174948130369
occ_nonwage_share,0.18732425786219506,0.1325241419139068,-0.09685991419164366,-0.11546884249346309,0.017540225690873337,-0.025208371448729634,0.024875660633519724,-0.15064264473959785,0.03378680028034158,-0.10660558004004045,0.09525825102017306,0.04733843253853045
job_professional,-0.1575140747789169,-0.12695656846552664,-0.13184257859229484,0.0818866181017903,-0.2865481615650422,-0.045731896639106394,0.050059046332752606,0.040901012807247186,-0.04619805771054291,0.05864507567846177,0.06895637801410104,0.050548166753285946
job_clerical,-0.17169383973886354,-0.13434193128952832,-0.04961503843112346,0.10897925460548213,-0.2046895178240639,-0.009983590160798249,-0.008781218875052356,0.08031613602355953,-0.046843474847960156,0.07066828297046956,-0.0002912844030725591,0.064128579795368
job_service_sales,-0.07084841920941262,-0.22229575780847416,-0.0082497837428119,-0.18828331870843268,0.19731698347484483,0.03533531862039114,-0.0844918131282479,0.11641479061927537,0.12406828281878858,-0.3144344478699104,0.17592034861682593,-0.2840211243718362
job_skilled_machine,-0.03188906711731482,0.05634235284154843,0.3905491267207894,0.09296204630191521,0.2541154304623492,-0.03359428642075143,-0.03833007537734125,0.03429772270480134,-0.027174294140724115,0.121495295039397,-0.15313348538537472,-0.08162978335987113
job_simple_labor,0.06886660827133774,-0.059737680655734336,0.0978464785428321,-0.07620049212372224,0.3951304414160127,0.15558944900886998,-0.2043247543581405,0.2474419452689236,-0.014196516725721137,0.04020709272673928,-0.13165205836033855,0.026754595117061162
job_farming,0.1892881412729311,0.15113131537347105,-0.09985646419684494,-0.05089410960856373,-0.008658502394597842,-0.006675268974087443,0.017322068035481013,-0.13620464031151516,-0.010533474458277294,-0.018574572074094298,0.03456098836585105,0.0861064871888419
ind_agriculture,0.18961156671784327,0.15085509263474303,-0.09840199041517171,-0.052835837982500994,-0.006186631869170339,-0.007765460739116437,0.01644267549473414,-0.13123503283873775,-0.011559859075156812,-0.01929128558205119,0.03853491320559483,0.08087009468103885
ind_manufacturing,-0.05005709419776462,0.09777738433556392,0.3474938210476656,0.19619762112156688,0.10522295436617418,-0.09598374557075501,-0.0178766666005004,-0.04982795164685566,-0.06752042624413668,0.3248574425532487,-0.12901658379352576,-0.13516148945703912
ind_construction,-0.06287961443352029,-0.08603309296052594,0.1731743238652133,-0.008403999313689585,0.22827058379837617,0.15065294310936797,-0.049362555544186205,0.33728700748599616,0.06338306631065672,-0.3437542373091112,-0.06725249416508235,0.5315515905401637
ind_retail_food,-0.1254601011229185,-0.20193921164015574,-0.06250128253844132,-0.10886637750609635,0.06670210223040304,0.05015741121394279,-0.047241802930573944,0.030113182831172036,0.07988445047162336,-0.3177429283803051,0.3202244576004328,-0.2931551144172014
ind_transport_finance,-0.14776982101831637,-0.16244279999513372,-0.11221228133474533,0.10255427442505889,-0.1712889013312405,0.07494405324752336,-0.060586388683078,-0.027514890122336707,-0.08804861563623462,0.03780929714934483,0.06718452417676345,0.02008418039503959
ind_services,-0.1208391959045519,-0.20763723633917808,-0.12710402399956472,-0.08027322889354475,-0.10719570495245782,-0.0267882387224026,-0.006033510434166074,0.2629518971562039,0.01609909984269898,-0.0130944227669455,-0.09965955669453981,0.07838930097382812
nonp_male_share,0.06664809908412767,-0.1405573392469117,-0.14868927648452301,-0.25659552200484914,0.22100198569717713,-0.026304277558963654,-0.0048317863356200875,0.25030349434593174,-0.011801087527027528,0.3817962758241929,-0.003747674805150744,-0.11369562362875055
nonp_young_share,-0.056860876004327,0.1019078881375199,0.0988084907724022,-0.0664412761978362,-0.10133635407440986,-0.21418068050646652,0.3927311265723808,0.4322863913629384,0.08863893578518872,0.05084288842890884,0.09166380453072862,-0.2723084680197215
nonp_middle_share,-0.12651298366743002,0.09326286199454499,0.22427047389401425,0.20197727620393094,-0.03107232118331414,-0.07652550448492387,0.02125258103839877,0.005540308330878296,-0.08850757348600394,-0.1637129695262764,0.2151101812165547,-0.10367139545334536
log_apt_price,-0.13907892517110498,-0.07578201783925165,-0.040923342931176984,0.07813371554060429,-0.07404296632086227,0.08283194951102354,-0.11586782154191023,-0.06105022662207666,0.20720072008084406,-0.0679832127958724,-0.1790917616095928,0.29811374496525783
