시도명,선거구명,법정읍면동명,투표구명,후보자,득표수
서울특별시,중구성동구갑,사근동,사근동제3투,새누리당 김동성,713
서울특별시,중구성동구갑,사근동,사근동제3투,더불어민주당 홍익표,1091
서울특별시,중구성동구갑,사근동,사근동제3투,국민의당 서경선,267
서울특별시,중구성동구갑,사근동,사근동제3투,정의당 장지웅,71
서울특별시,중구성동구갑,사근동,사근동제3투,무효 투표수,35
서울특별시,중구성동구갑,사근동,사근동제3투,기권자수,1809
서울특별시,중구성동구갑,송정동,관내사전투표,선거인수,652
서울특별시,중구성동구갑,송정동,관내사전투표,투표수,652
서울특별시,중구성동구갑,송정동,관내사전투표,새누리당 김동성,273
서울특별시,중구성동구갑,송정동,관내사전투표,더불어민주당 홍익표,281
서울특별시,중구성동구갑,송정동,관내사전투표,국민의당 서경선,70
서울특별시,중구성동구갑,송정동,관내사전투표,정의당 장지웅,21
서울특별시,중구성동구갑,송정동,관내사전투표,무효 투표수,7
서울특별시,중구성동구갑,송정동,관내사전투표,기권자수,0
서울특별시,중구성동구갑,송정동,송정동제1투,선거인수,3186
서울특별시,중구성동구갑,송정동,송정동제1투,투표수,1646
서울특별시,중구성동구갑,송정동,송정동제1투,새누리당 김동성,603
서울특별시,중구성동구갑,송정동,송정동제1투,더불어민주당 홍익표,707
서울특별시,중구성동구갑,송정동,송정동제1투,국민의당 서경선,263
서울특별시,중구성동구갑,송정동,송정동제1투,정의당 장지웅,53
서울특별시,중구성동구갑,송정동,송정동제1투,무효 투표수,20
서울특별시,중구성동구갑,송정동,송정동제1투,기권자수,1540
서울특별시,중구성동구갑,송정동,송정동제2투,선거인수,2827
서울특별시,중구성동구갑,송정동,송정동제2투,투표수,1402
서울특별시,중구성동구갑,송정동,송정동제2투,새누리당 김동성,589
서울특별시,중구성동구갑,송정동,송정동제2투,더불어민주당 홍익표,550
서울특별시,중구성동구갑,송정동,송정동제2투,국민의당 서경선,220
서울특별시,중구성동구갑,송정동,송정동제2투,정의당 장지웅,28
서울특별시,중구성동구갑,송정동,송정동제2투,무효 투표수,15
서울특별시,중구성동구갑,송정동,송정동제2투,기권자수,1425
서울특별시,중구성동구갑,송정동,송정동제3투,선거인수,2949
서울특별시,중구성동구갑,송정동,송정동제3투,투표수,1494
서울특별시,중구성동구갑,송정동,송정동제3투,새누리당 김동성,593
서울특별시,중구성동구갑,송정동,송정동제3투,더불어민주당 홍익표,621
서울특별시,중구성동구갑,송정동,송정동제3투,국민의당 서경선,231
서울특별시,중구성동구갑,송정동,송정동제3투,정의당 장지웅,35
서울특별시,중구성동구갑,송정동,송정동제3투,무효 투표수,14
서울특별시,중구성동구갑,송정동,송정동제3투,기권자수,1455
서울특별시,중구성동구갑,용답동,관내사전투표,선거인수,918
서울특별시,중구성동구갑,용답동,관내사전투표,투표수,918
서울특별시,중구성동구갑,용답동,관내사전투표,새누리당 김동성,309
서울특별시,중구성동구갑,용답동,관내사전투표,더불어민주당 홍익표,464
서울특별시,중구성동구갑,용답동,관내사전투표,국민의당 서경선,124
서울특별시,중구성동구갑,용답동,관내사전투표,정의당 장지웅,18
서울특별시,중구성동구갑,용답동,관내사전투표,무효 투표수,3
서울특별시,중구성동구갑,용답동,관내사전투표,기권자수,0
서울특별시,중구성동구갑,용답동,용답동제1투,선거인수,3448
서울특별시,중구성동구갑,용답동,용답동제1투,투표수,1521
서울특별시,중구성동구갑,용답동,용답동제1투,새누리당 김동성,562
서울특별시,중구성동구갑,용답동,용답동제1투,더불어민주당 홍익표,665
서울특별시,중구성동구갑,용답동,용답동제1투,국민의당 서경선,243
서울특별시,중구성동구갑,용답동,용답동제1투,정의당 장지웅,34
서울특별시,중구성동구갑,용답동,용답동제1투,무효 투표수,17
서울특별시,중구성동구갑,용답동,용답동제1투,기권자수,1927
서울특별시,중구성동구갑,용답동,용답동제2투,선거인수,3227
서울특별시,중구성동구갑,용답동,용답동제2투,투표수,1716
서울특별시,중구성동구갑,용답동,용답동제2투,새누리당 김동성,677
서울특별시,중구성동구갑,용답동,용답동제2투,더불어민주당 홍익표,727
서울특별시,중구성동구갑,용답동,용답동제2투,국민의당 서경선,254
서울특별시,중구성동구갑,용답동,용답동제2투,정의당 장지웅,37
서울특별시,중구성동구갑,용답동,용답동제2투,무효 투표수,21
서울특별시,중구성동구갑,용답동,용답동제2투,기권자수,1511
서울특별시,중구성동구갑,용답동,용답동제3투,선거인수,3068
서울특별시,중구성동구갑,용답동,용답동제3투,투표수,1612
서울특별시,중구성동구갑,용답동,용답동제3투,새누리당 김동성,608
서울특별시,중구성동구갑,용답동,용답동제3투,더불어민주당 홍익표,714
서울특별시,중구성동구갑,용답동,용답동제3투,국민의당 서경선,242
서울특별시,중구성동구갑,용답동,용답동제3투,정의당 장지웅,27
서울특별시,중구성동구갑,용답동,용답동제3투,무효 투표수,21
서울특별시,중구성동구갑,용답동,용답동제3투,기권자수,1456
서울특별시,중구성동구갑,용답동,용답동제4투,선거인수,2843
서울특별시,중구성동구갑,용답동,용답동제4투,투표수,1475
서울특별시,중구성동구갑,용답동,용답동제4투,새누리당 김동성,645
서울특별시,중구성동구갑,용답동,용답동제4투,더불어민주당 홍익표,620
서울특별시,중구성동구갑,용답동,용답동제4투,국민의당 서경선,177
서울특별시,중구성동구갑,용답동,용답동제4투,정의당 장지웅,21
서울특별시,중구성동구갑,용답동,용답동제4투,무효 투표수,12
서울특별시,중구성동구갑,용답동,용답동제4투,기권자수,1368
서울특별시,중구성동구갑,잘못 투입·구분된 투표지,,선거인수,0
서울특별시,중구성동구갑,잘못 투입·구분된 투표지,,투표수,4
서울특별시,중구성동구갑,잘못 투입·구분된 투표지,,새누리당 김동성,1
서울특별시,중구성동구갑,잘못 투입·구분된 투표지,,더불어민주당 홍익표,3
서울특별시,중구성동구갑,잘못 투입·구분된 투표지,,국민의당 서경선,0
서울특별시,중구성동구갑,잘못 투입·구분된 투표지,,정의당 장지웅,0
서울특별시,중구성동구갑,잘못 투입·구분된 투표지,,무효 투표수,0
서울특별시,중구성동구갑,잘못 투입·구분된 투표지,,기권자수,-4
서울특별시,중구성동구을,거소·선상투표,,선거인수,182
서울특별시,중구성동구을,거소·선상투표,,투표수,174
서울특별시,중구성동구을,거소·선상투표,,새누리당 지상욱,61
서울특별시,중구성동구을,거소·선상투표,,더불어민주당 이지수,41
서울특별시,중구성동구을,거소·선상투표,,국민의당 정호준,50
서울특별시,중구성동구을,거소·선상투표,,코리아 정재복,2
서울특별시,중구성동구을,거소·선상투표,,민중연합당 김수정,12
서울특별시,중구성동구을,거소·선상투표,,무효 투표수,8
서울특별시,중구성동구을,거소·선상투표,,기권자수,8
서울특별시,중구성동구을,관외사전투표,,선거인수,6545
서울특별시,중구성동구을,관외사전투표,,투표수,6539
서울특별시,중구성동구을,관외사전투표,,새누리당 지상욱,2113
서울특별시,중구성동구을,관외사전투표,,더불어민주당 이지수,2057
서울특별시,중구성동구을,관외사전투표,,국민의당 정호준,2135
서울특별시,중구성동구을,관외사전투표,,코리아 정재복,21
서울특별시,중구성동구을,관외사전투표,,민중연합당 김수정,122
서울특별시,중구성동구을,관외사전투표,,무효 투표수,91
서울특별시,중구성동구을,관외사전투표,,기권자수,6
서울특별시,중구성동구을,국외부재자투표,,선거인수,852
서울특별시,중구성동구을,국외부재자투표,,투표수,461
서울특별시,중구성동구을,국외부재자투표,,새누리당 지상욱,116
서울특별시,중구성동구을,국외부재자투표,,더불어민주당 이지수,243
서울특별시,중구성동구을,국외부재자투표,,국민의당 정호준,90
서울특별시,중구성동구을,국외부재자투표,,코리아 정재복,2
서울특별시,중구성동구을,국외부재자투표,,민중연합당 김수정,6
서울특별시,중구성동구을,국외부재자투표,,무효 투표수,4
서울특별시,중구성동구을,국외부재자투표,,기권자수,391
서울특별시,중구성동구을,소공동,관내사전투표,선거인수,119
서울특별시,중구성동구을,소공동,관내사전투표,투표수,119
서울특별시,중구성동구을,소공동,관내사전투표,새누리당 지상욱,38
서울특별시,중구성동구을,소공동,관내사전투표,더불어민주당 이지수,31
서울특별시,중구성동구을,소공동,관내사전투표,국민의당 정호준,46
서울특별시,중구성동구을,소공동,관내사전투표,코리아 정재복,1
서울특별시,중구성동구을,소공동,관내사전투표,민중연합당 김수정,2
서울특별시,중구성동구을,소공동,관내사전투표,무효 투표수,1
서울특별시,중구성동구을,소공동,관내사전투표,기권자수,0
서울특별시,중구성동구을,소공동,소공동제1투,선거인수,457
서울특별시,중구성동구을,소공동,소공동제1투,투표수,179
서울특별시,중구성동구을,소공동,소공동제1투,새누리당 지상욱,77
서울특별시,중구성동구을,소공동,소공동제1투,더불어민주당 이지수,39
서울특별시,중구성동구을,소공동,소공동제1투,국민의당 정호준,54
서울특별시,중구성동구을,소공동,소공동제1투,코리아 정재복,0
서울특별시,중구성동구을,소공동,소공동제1투,민중연합당 김수정,3
서울특별시,중구성동구을,소공동,소공동제1투,무효 투표수,6
서울특별시,중구성동구을,소공동,소공동제1투,기권자수,278
서울특별시,중구성동구을,소공동,소공동제2투,선거인수,526
서울특별시,중구성동구을,소공동,소공동제2투,투표수,302
서울특별시,중구성동구을,소공동,소공동제2투,새누리당 지상욱,126
서울특별시,중구성동구을,소공동,소공동제2투,더불어민주당 이지수,88
서울특별시,중구성동구을,소공동,소공동제2투,국민의당 정호준,83
서울특별시,중구성동구을,소공동,소공동제2투,코리아 정재복,0
서울특별시,중구성동구을,소공동,소공동제2투,민중연합당 김수정,2
서울특별시,중구성동구을,소공동,소공동제2투,무효 투표수,3
서울특별시,중구성동구을,소공동,소공동제2투,기권자수,224
서울특별시,중구성동구을,회현동,관내사전투표,선거인수,324
서울특별시,중구성동구을,회현동,관내사전투표,투표수,324
서울특별시,중구성동구을,회현동,관내사전투표,새누리당 지상욱,135
서울특별시,중구성동구을,회현동,관내사전투표,더불어민주당 이지수,63
서울특별시,중구성동구을,회현동,관내사전투표,국민의당 정호준,122
서울특별시,중구성동구을,회현동,관내사전투표,코리아 정재복,0
서울특별시,중구성동구을,회현동,관내사전투표,민중연합당 김수정,3
서울특별시,중구성동구을,회현동,관내사전투표,무효 투표수,1
서울특별시,중구성동구을,회현동,관내사전투표,기권자수,0
서울특별시,중구성동구을,회현동,회현동제1투,선거인수,3485
서울특별시,중구성동구을,회현동,회현동제1투,투표수,1470
서울특별시,중구성동구을,회현동,회현동제1투,새누리당 지상욱,724
서울특별시,중구성동구을,회현동,회현동제1투,더불어민주당 이지수,255
서울특별시,중구성동구을,회현동,회현동제1투,국민의당 정호준,449
서울특별시,중구성동구을,회현동,회현동제1투,코리아 정재복,7
서울특별시,중구성동구을,회현동,회현동제1투,민중연합당 김수정,12
서울특별시,중구성동구을,회현동,회현동제1투,무효 투표수,23
서울특별시,중구성동구을,회현동,회현동제1투,기권자수,2015
서울특별시,중구성동구을,회현동,회현동제2투,선거인수,1082
서울특별시,중구성동구을,회현동,회현동제2투,투표수,443
서울특별시,중구성동구을,회현동,회현동제2투,새누리당 지상욱,206
서울특별시,중구성동구을,회현동,회현동제2투,더불어민주당 이지수,67
서울특별시,중구성동구을,회현동,회현동제2투,국민의당 정호준,149
서울특별시,중구성동구을,회현동,회현동제2투,코리아 정재복,6
서울특별시,중구성동구을,회현동,회현동제2투,민중연합당 김수정,7
서울특별시,중구성동구을,회현동,회현동제2투,무효 투표수,8
서울특별시,중구성동구을,회현동,회현동제2투,기권자수,639
서울특별시,중구성동구을,명동,관내사전투표,선거인수,289
서울특별시,중구성동구을,명동,관내사전투표,투표수,289
서울특별시,중구성동구을,명동,관내사전투표,새누리당 지상욱,129
서울특별시,중구성동구을,명동,관내사전투표,더불어민주당 이지수,66
서울특별시,중구성동구을,명동,관내사전투표,국민의당 정호준,86
서울특별시,중구성동구을,명동,관내사전투표,코리아 정재복,0
서울특별시,중구성동구을,명동,관내사전투표,민중연합당 김수정,3
서울특별시,중구성동구을,명동,관내사전투표,무효 투표수,5
서울특별시,중구성동구을,명동,관내사전투표,기권자수,0
서울특별시,중구성동구을,명동,명동제1투,선거인수,2020
서울특별시,중구성동구을,명동,명동제1투,투표수,879
서울특별시,중구성동구을,명동,명동제1투,새누리당 지상욱,372
서울특별시,중구성동구을,명동,명동제1투,더불어민주당 이지수,224
서울특별시,중구성동구을,명동,명동제1투,국민의당 정호준,261
서울특별시,중구성동구을,명동,명동제1투,코리아 정재복,1
서울특별시,중구성동구을,명동,명동제1투,민중연합당 김수정,7
서울특별시,중구성동구을,명동,명동제1투,무효 투표수,14
서울특별시,중구성동구을,명동,명동제1투,기권자수,1141
서울특별시,중구성동구을,명동,명동제2투,선거인수,229
서울특별시,중구성동구을,명동,명동제2투,투표수,75
서울특별시,중구성동구을,명동,명동제2투,새누리당 지상욱,45
서울특별시,중구성동구을,명동,명동제2투,더불어민주당 이지수,13
서울특별시,중구성동구을,명동,명동제2투,국민의당 정호준,15
서울특별시,중구성동구을,명동,명동제2투,코리아 정재복,1
서울특별시,중구성동구을,명동,명동제2투,민중연합당 김수정,0
서울특별시,중구성동구을,명동,명동제2투,무효 투표수,1
서울특별시,중구성동구을,명동,명동제2투,기권자수,154
서울특별시,중구성동구을,필동,관내사전투표,선거인수,542
서울특별시,중구성동구을,필동,관내사전투표,투표수,542
서울특별시,중구성동구을,필동,관내사전투표,새누리당 지상욱,207
서울특별시,중구성동구을,필동,관내사전투표,더불어민주당 이지수,134
서울특별시,중구성동구을,필동,관내사전투표,국민의당 정호준,185
서울특별시,중구성동구을,필동,관내사전투표,코리아 정재복,1
서울특별시,중구성동구을,필동,관내사전투표,민중연합당 김수정,10
서울특별시,중구성동구을,필동,관내사전투표,무효 투표수,5
서울특별시,중구성동구을,필동,관내사전투표,기권자수,0
서울특별시,중구성동구을,필동,필동제1투,선거인수,1748
서울특별시,중구성동구을,필동,필동제1투,투표수,846
서울특별시,중구성동구을,필동,필동제1투,새누리당 지상욱,348
서울특별시,중구성동구을,필동,필동제1투,더불어민주당 이지수,191
서울특별시,중구성동구을,필동,필동제1투,국민의당 정호준,291
서울특별시,중구성동구을,필동,필동제1투,코리아 정재복,2
서울특별시,중구성동구을,필동,필동제1투,민중연합당 김수정,6
서울특별시,중구성동구을,필동,필동제1투,무효 투표수,8
서울특별시,중구성동구을,필동,필동제1투,기권자수,902
서울특별시,중구성동구을,필동,필동제2투,선거인수,1576
서울특별시,중구성동구을,필동,필동제2투,투표수,888
서울특별시,중구성동구을,필동,필동제2투,새누리당 지상욱,374
서울특별시,중구성동구을,필동,필동제2투,더불어민주당 이지수,213
서울특별시,중구성동구을,필동,필동제2투,국민의당 정호준,280
서울특별시,중구성동구을,필동,필동제2투,코리아 정재복,2
서울특별시,중구성동구을,필동,필동제2투,민중연합당 김수정,13
서울특별시,중구성동구을,필동,필동제2투,무효 투표수,6
서울특별시,중구성동구을,필동,필동제2투,기권자수,688
서울특별시,중구성동구을,장충동,관내사전투표,선거인수,344
서울특별시,중구성동구을,장충동,관내사전투표,투표수,344
서울특별시,중구성동구을,장충동,관내사전투표,새누리당 지상욱,112
서울특별시,중구성동구을,장충동,관내사전투표,더불어민주당 이지수,99
서울특별시,중구성동구을,장충동,관내사전투표,국민의당 정호준,126
서울특별시,중구성동구을,장충동,관내사전투표,코리아 정재복,1
서울특별시,중구성동구을,장충동,관내사전투표,민중연합당 김수정,5
서울특별시,중구성동구을,장충동,관내사전투표,무효 투표수,1
서울특별시,중구성동구을,장충동,관내사전투표,기권자수,0
서울특별시,중구성동구을,장충동,장충동제1투,선거인수,2173
서울특별시,중구성동구을,장충동,장충동제1투,투표수,1102
서울특별시,중구성동구을,장충동,장충동제1투,새누리당 지상욱,432
서울특별시,중구성동구을,장충동,장충동제1투,더불어민주당 이지수,284
서울특별시,중구성동구을,장충동,장충동제1투,국민의당 정호준,351
서울특별시,중구성동구을,장충동,장충동제1투,코리아 정재복,1
서울특별시,중구성동구을,장충동,장충동제1투,민중연합당 김수정,22
서울특별시,중구성동구을,장충동,장충동제1투,무효 투표수,12
서울특별시,중구성동구을,장충동,장충동제1투,기권자수,1071
서울특별시,중구성동구을,장충동,장충동제2투,선거인수,1896
서울특별시,중구성동구을,장충동,장충동제2투,투표수,1058
서울특별시,중구성동구을,장충동,장충동제2투,새누리당 지상욱,282
서울특별시,중구성동구을,장충동,장충동제2투,더불어민주당 이지수,349
서울특별시,중구성동구을,장충동,장충동제2투,국민의당 정호준,396
서울특별시,중구성동구을,장충동,장충동제2투,코리아 정재복,2
서울특별시,중구성동구을,장충동,장충동제2투,민중연합당 김수정,15
서울특별시,중구성동구을,장충동,장충동제2투,무효 투표수,14
서울특별시,중구성동구을,장충동,장충동제2투,기권자수,838
서울특별시,중구성동구을,광희동,관내사전투표,선거인수,232
서울특별시,중구성동구을,광희동,관내사전투표,투표수,232
서울특별시,중구성동구을,광희동,관내사전투표,새누리당 지상욱,112
서울특별시,중구성동구을,광희동,관내사전투표,더불어민주당 이지수,59
서울특별시,중구성동구을,광희동,관내사전투표,국민의당 정호준,59
서울특별시,중구성동구을,광희동,관내사전투표,코리아 정재복,0
서울특별시,중구성동구을,광희동,관내사전투표,민중연합당 김수정,1
서울특별시,중구성동구을,광희동,관내사전투표,무효 투표수,1
서울특별시,중구성동구을,광희동,관내사전투표,기권자수,0
서울특별시,중구성동구을,광희동,광희동제1투,선거인수,2114
서울특별시,중구성동구을,광희동,광희동제1투,투표수,928
서울특별시,중구성동구을,광희동,광희동제1투,새누리당 지상욱,404
서울특별시,중구성동구을,광희동,광희동제1투,더불어민주당 이지수,171
서울특별시,중구성동구을,광희동,광희동제1투,국민의당 정호준,331
서울특별시,중구성동구을,광희동,광희동제1투,코리아 정재복,2
서울특별시,중구성동구을,광희동,광희동제1투,민중연합당 김수정,7
서울특별시,중구성동구을,광희동,광희동제1투,무효 투표수,13
서울특별시,중구성동구을,광희동,광희동제1투,기권자수,1186
서울특별시,중구성동구을,광희동,광희동제2투,선거인수,1986
서울특별시,중구성동구을,광희동,광희동제2투,투표수,1084
서울특별시,중구성동구을,광희동,광희동제2투,새누리당 지상욱,512
서울특별시,중구성동구을,광희동,광희동제2투,더불어민주당 이지수,168
서울특별시,중구성동구을,광희동,광희동제2투,국민의당 정호준,380
서울특별시,중구성동구을,광희동,광희동제2투,코리아 정재복,1
서울특별시,중구성동구을,광희동,광희동제2투,민중연합당 김수정,9
서울특별시,중구성동구을,광희동,광희동제2투,무효 투표수,14
서울특별시,중구성동구을,광희동,광희동제2투,기권자수,902
서울특별시,중구성동구을,을지로동,관내사전투표,선거인수,194
서울특별시,중구성동구을,을지로동,관내사전투표,투표수,194
서울특별시,중구성동구을,을지로동,관내사전투표,새누리당 지상욱,95
서울특별시,중구성동구을,을지로동,관내사전투표,더불어민주당 이지수,32
서울특별시,중구성동구을,을지로동,관내사전투표,국민의당 정호준,66
서울특별시,중구성동구을,을지로동,관내사전투표,코리아 정재복,0
서울특별시,중구성동구을,을지로동,관내사전투표,민중연합당 김수정,0
서울특별시,중구성동구을,을지로동,관내사전투표,무효 투표수,1
서울특별시,중구성동구을,을지로동,관내사전투표,기권자수,0
서울특별시,중구성동구을,을지로동,을지로동제1투,선거인수,788
서울특별시,중구성동구을,을지로동,을지로동제1투,투표수,307
서울특별시,중구성동구을,을지로동,을지로동제1투,새누리당 지상욱,169
서울특별시,중구성동구을,을지로동,을지로동제1투,더불어민주당 이지수,47
서울특별시,중구성동구을,을지로동,을지로동제1투,국민의당 정호준,86
서울특별시,중구성동구을,을지로동,을지로동제1투,코리아 정재복,0
서울특별시,중구성동구을,을지로동,을지로동제1투,민중연합당 김수정,1
서울특별시,중구성동구을,을지로동,을지로동제1투,무효 투표수,4
서울특별시,중구성동구을,을지로동,을지로동제1투,기권자수,481
서울특별시,중구성동구을,을지로동,을지로동제2투,선거인수,673
서울특별시,중구성동구을,을지로동,을지로동제2투,투표수,329
서울특별시,중구성동구을,을지로동,을지로동제2투,새누리당 지상욱,145
서울특별시,중구성동구을,을지로동,을지로동제2투,더불어민주당 이지수,59
서울특별시,중구성동구을,을지로동,을지로동제2투,국민의당 정호준,119
서울특별시,중구성동구을,을지로동,을지로동제2투,코리아 정재복,0
서울특별시,중구성동구을,을지로동,을지로동제2투,민중연합당 김수정,3
서울특별시,중구성동구을,을지로동,을지로동제2투,무효 투표수,3
서울특별시,중구성동구을,을지로동,을지로동제2투,기권자수,344
서울특별시,중구성동구을,신당동,관내사전투표,선거인수,635
서울특별시,중구성동구을,신당동,관내사전투표,투표수,635
서울특별시,중구성동구을,신당동,관내사전투표,새누리당 지상욱,228
서울특별시,중구성동구을,신당동,관내사전투표,더불어민주당 이지수,145
서울특별시,중구성동구을,신당동,관내사전투표,국민의당 정호준,252
서울특별시,중구성동구을,신당동,관내사전투표,코리아 정재복,0
서울특별시,중구성동구을,신당동,관내사전투표,민중연합당 김수정,2
서울특별시,중구성동구을,신당동,관내사전투표,무효 투표수,8
서울특별시,중구성동구을,신당동,관내사전투표,기권자수,0
서울특별시,중구성동구을,신당동,신당동제1투,선거인수,2544
서울특별시,중구성동구을,신당동,신당동제1투,투표수,1084
서울특별시,중구성동구을,신당동,신당동제1투,새누리당 지상욱,431
서울특별시,중구성동구을,신당동,신당동제1투,더불어민주당 이지수,181
서울특별시,중구성동구을,신당동,신당동제1투,국민의당 정호준,437
서울특별시,중구성동구을,신당동,신당동제1투,코리아 정재복,1
서울특별시,중구성동구을,신당동,신당동제1투,민중연합당 김수정,11
서울특별시,중구성동구을,신당동,신당동제1투,무효 투표수,23
서울특별시,중구성동구을,신당동,신당동제1투,기권자수,1460
서울특별시,중구성동구을,신당동,신당동제2투,선거인수,1187
서울특별시,중구성동구을,신당동,신당동제2투,투표수,547
서울특별시,중구성동구을,신당동,신당동제2투,새누리당 지상욱,193
서울특별시,중구성동구을,신당동,신당동제2투,더불어민주당 이지수,142
서울특별시,중구성동구을,신당동,신당동제2투,국민의당 정호준,191
서울특별시,중구성동구을,신당동,신당동제2투,코리아 정재복,1
서울특별시,중구성동구을,신당동,신당동제2투,민중연합당 김수정,8
서울특별시,중구성동구을,신당동,신당동제2투,무효 투표수,12
서울특별시,중구성동구을,신당동,신당동제2투,기권자수,640
서울특별시,중구성동구을,신당동,신당동제3투,선거인수,2399
서울특별시,중구성동구을,신당동,신당동제3투,투표수,1213
서울특별시,중구성동구을,신당동,신당동제3투,새누리당 지상욱,497
서울특별시,중구성동구을,신당동,신당동제3투,더불어민주당 이지수,220
서울특별시,중구성동구을,신당동,신당동제3투,국민의당 정호준,465
서울특별시,중구성동구을,신당동,신당동제3투,코리아 정재복,4
서울특별시,중구성동구을,신당동,신당동제3투,민중연합당 김수정,14
서울특별시,중구성동구을,신당동,신당동제3투,무효 투표수,13
서울특별시,중구성동구을,신당동,신당동제3투,기권자수,1186
서울특별시,중구성동구을,다산동,관내사전투표,선거인수,867
서울특별시,중구성동구을,다산동,관내사전투표,투표수,867
서울특별시,중구성동구을,다산동,관내사전투표,새누리당 지상욱,342
서울특별시,중구성동구을,다산동,관내사전투표,더불어민주당 이지수,178
서울특별시,중구성동구을,다산동,관내사전투표,국민의당 정호준,325
서울특별시,중구성동구을,다산동,관내사전투표,코리아 정재복,0
서울특별시,중구성동구을,다산동,관내사전투표,민중연합당 김수정,16
서울특별시,중구성동구을,다산동,관내사전투표,무효 투표수,6
서울특별시,중구성동구을,다산동,관내사전투표,기권자수,0
서울특별시,중구성동구을,다산동,다산동제1투,선거인수,3144
서울특별시,중구성동구을,다산동,다산동제1투,투표수,1559
서울특별시,중구성동구을,다산동,다산동제1투,새누리당 지상욱,543
서울특별시,중구성동구을,다산동,다산동제1투,더불어민주당 이지수,375
서울특별시,중구성동구을,다산동,다산동제1투,국민의당 정호준,599
서울특별시,중구성동구을,다산동,다산동제1투,코리아 정재복,5
서울특별시,중구성동구을,다산동,다산동제1투,민중연합당 김수정,19
서울특별시,중구성동구을,다산동,다산동제1투,무효 투표수,18
서울특별시,중구성동구을,다산동,다산동제1투,기권자수,1585
서울특별시,중구성동구을,다산동,다산동제2투,선거인수,3088
서울특별시,중구성동구을,다산동,다산동제2투,투표수,1669
서울특별시,중구성동구을,다산동,다산동제2투,새누리당 지상욱,630
서울특별시,중구성동구을,다산동,다산동제2투,더불어민주당 이지수,345
서울특별시,중구성동구을,다산동,다산동제2투,국민의당 정호준,658
서울특별시,중구성동구을,다산동,다산동제2투,코리아 정재복,3
서울특별시,중구성동구을,다산동,다산동제2투,민중연합당 김수정,16
서울특별시,중구성동구을,다산동,다산동제2투,무효 투표수,17
서울특별시,중구성동구을,다산동,다산동제2투,기권자수,1419
서울특별시,중구성동구을,다산동,다산동제3투,선거인수,2786
서울특별시,중구성동구을,다산동,다산동제3투,투표수,1443
서울특별시,중구성동구을,다산동,다산동제3투,새누리당 지상욱,478
서울특별시,중구성동구을,다산동,다산동제3투,더불어민주당 이지수,267
서울특별시,중구성동구을,다산동,다산동제3투,국민의당 정호준,658
서울특별시,중구성동구을,다산동,다산동제3투,코리아 정재복,1
서울특별시,중구성동구을,다산동,다산동제3투,민중연합당 김수정,24
서울특별시,중구성동구을,다산동,다산동제3투,무효 투표수,15
서울특별시,중구성동구을,다산동,다산동제3투,기권자수,1343
서울특별시,중구성동구을,다산동,다산동제4투,선거인수,2919
서울특별시,중구성동구을,다산동,다산동제4투,투표수,1604
서울특별시,중구성동구을,다산동,다산동제4투,새누리당 지상욱,595
서울특별시,중구성동구을,다산동,다산동제4투,더불어민주당 이지수,357
서울특별시,중구성동구을,다산동,다산동제4투,국민의당 정호준,622
서울특별시,중구성동구을,다산동,다산동제4투,코리아 정재복,4
서울특별시,중구성동구을,다산동,다산동제4투,민중연합당 김수정,12
서울특별시,중구성동구을,다산동,다산동제4투,무효 투표수,14
서울특별시,중구성동구을,다산동,다산동제4투,기권자수,1315
서울특별시,중구성동구을,약수동,관내사전투표,선거인수,1048
서울특별시,중구성동구을,약수동,관내사전투표,투표수,1048
서울특별시,중구성동구을,약수동,관내사전투표,새누리당 지상욱,387
서울특별시,중구성동구을,약수동,관내사전투표,더불어민주당 이지수,229
서울특별시,중구성동구을,약수동,관내사전투표,국민의당 정호준,413
서울특별시,중구성동구을,약수동,관내사전투표,코리아 정재복,0
서울특별시,중구성동구을,약수동,관내사전투표,민중연합당 김수정,14
서울특별시,중구성동구을,약수동,관내사전투표,무효 투표수,5
서울특별시,중구성동구을,약수동,관내사전투표,기권자수,0
서울특별시,중구성동구을,약수동,약수동제1투,선거인수,2056
서울특별시,중구성동구을,약수동,약수동제1투,투표수,1021
서울특별시,중구성동구을,약수동,약수동제1투,새누리당 지상욱,434
서울특별시,중구성동구을,약수동,약수동제1투,더불어민주당 이지수,188
서울특별시,중구성동구을,약수동,약수동제1투,국민의당 정호준,373
서울특별시,중구성동구을,약수동,약수동제1투,코리아 정재복,8
서울특별시,중구성동구을,약수동,약수동제1투,민중연합당 김수정,9
서울특별시,중구성동구을,약수동,약수동제1투,무효 투표수,9
서울특별시,중구성동구을,약수동,약수동제1투,기권자수,1035
서울특별시,중구성동구을,약수동,약수동제2투,선거인수,2255
서울특별시,중구성동구을,약수동,약수동제2투,투표수,1340
서울특별시,중구성동구을,약수동,약수동제2투,새누리당 지상욱,490
서울특별시,중구성동구을,약수동,약수동제2투,더불어민주당 이지수,287
서울특별시,중구성동구을,약수동,약수동제2투,국민의당 정호준,527
서울특별시,중구성동구을,약수동,약수동제2투,코리아 정재복,9
서울특별시,중구성동구을,약수동,약수동제2투,민중연합당 김수정,15
서울특별시,중구성동구을,약수동,약수동제2투,무효 투표수,12
서울특별시,중구성동구을,약수동,약수동제2투,기권자수,915
서울특별시,중구성동구을,약수동,약수동제3투,선거인수,3357
서울특별시,중구성동구을,약수동,약수동제3투,투표수,2117
