,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
emp_men_1529,0.03456803901356002,0.11557051922875132,0.08760906045763665,-0.27128177833416084,0.16847498399043015,0.4383145461719975,-0.14482795263899442,0.059703732395669,-0.15806481289872307,0.14098281246251246,0.1935080623733256
emp_men_3049,0.037592020322696824,0.2022912386639717,0.17063214665401819,-0.15677834445845193,-0.14091464308436183,0.054602579566599835,0.2783839305884666,0.3266123389347,0.12211999031208488,-0.12058779721358999,0.15319971823583883
emp_men_5064,0.12140512573344682,0.22367381069212028,0.08327897104282252,-0.04585285234122118,-0.09803197235748409,-0.01503658863053095,0.24888604904794165,0.1603317231913259,0.11784660981688294,-0.07497585223021308,-0.14832575736797932
emp_men_65plus,0.17490462339284604,0.17163891864896275,-0.009777855706943225,0.04400922855535575,0.03942060599778192,-0.0029515400926832798,0.08439012154828514,0.027092282175038066,0.03893930619739849,0.014886511963317861,-0.016418625648791752
emp_wmn_total,0.16069863506418547,0.16464570818495958,-0.11661732369563935,-0.025249708290645705,0.008528495145583364,0.14000026879485886,0.1149420768722881,0.12350600433391672,0.042448734556147366,0.17421334148427783,-0.008958257038544
emp_wmn_1529,-0.09303118544348665,-0.03873772853792027,-0.06637076251305164,-0.2934823643452058,-0.002600982918781422,0.3389723458082448,-0.08282244836743484,0.007459810669302302,-0.053739725450945144,0.19940433495326668,-0.15589000608492365
emp_wmn_3049,0.11907312994101849,0.044290385170092775,-0.29572227508718674,-0.0019155219652833495,-0.10366385656484747,0.12278823671210733,0.07817011452737245,0.04661715016892841,0.052197700204707854,0.2939044585154483,0.19367026311933075
emp_wmn_5064,0.17500244266185308,0.15009948977593024,-0.06821003456349718,0.060362574367688965,0.056728320415516544,0.035323534647995446,0.050436611688331225,0.014754317438155147,0.04907254254601581,0.0947312274064594,-0.04244767382529818
emp_wmn_65plus,0.1729585807672747,0.14091017080705354,-0.03076384181407619,0.10785008695151915,0.09467277858711447,0.006135793865468344,0.09641422445895699,0.09904489538454612,0.028097761593353046,0.007967635861487798,-0.017217830756804626
occ_wage_share,-0.18156211575861536,-0.1184756906505515,0.11549580666854938,-0.04484562589010878,0.020881862617944134,0.004608949362527353,0.07010079136066484,0.0923025089048288,-0.0309738050928767,0.08651576378142166,0.1497710951753486
occ_regular_share,-0.18067389247072563,-0.08622454384302294,0.12401283755338664,-0.10238774043169527,-0.06463320470817184,-0.057369048085385066,0.06289427475184986,0.04474123877407429,-0.03242140747627504,0.10896913824790748,0.13021889984175597
occ_nonwage_share,0.18156539981319433,0.1183892077190976,-0.1154512678623206,0.04487118861977529,-0.021038277713127045,-0.004725859395384568,-0.06974317872932027,-0.09212492519638793,0.03126008181402786,-0.08686678303283407,-0.15028254140540684
job_professional,-0.15916783289626643,-0.10421318121539458,-0.09486300840123167,-0.16278059598957054,-0.2537727891421187,-0.09402036614395672,0.08854402003760473,0.06705114412663746,-0.02377125734773217,0.0475381871592865,0.0104577622882786
job_clerical,-0.16972656486389662,-0.10588280230872088,-0.03162585157446405,-0.1616739569424671,-0.16497433345297013,0.0016708429252560613,0.07669930137311215,0.10045465851507168,-0.023859812596721982,0.08580666784912265,0.06157645458260509
job_service_sales,-0.08950331388484549,-0.23134414899045497,-0.11292368216238409,0.21995193949538183,0.14978255420020317,0.1243594203263245,-0.06451803571642224,0.14912473119111805,0.05393211230379913,-0.07234461235993071,-0.20603747711794554
job_skilled_machine,-0.06916285801276845,-0.008560503648219657,0.39929393136213537,0.09912711025564698,0.2580586164052718,-0.06894209941900926,-0.05410968527518079,-0.1139165104962107,-0.019040657533517122,0.016156915231036455,0.07864740967415333
job_simple_labor,0.03439233352594134,-0.06224374173049502,0.05357947914063089,0.24694095788109788,0.3894277507730265,0.2886095430341503,0.06502652199130976,0.2914463768421532,-0.01003882321573085,0.05485950333650177,0.3319968914932052
job_farming,0.18083128475247576,0.15015090186546953,-0.08710147123387665,-0.007949703096784767,-0.03508637385366219,-0.0127302422750302,-0.042371282152731456,-0.10409063777652497,0.011628511360381821,-0.050518904018100386,-0.07937972673670712
ind_agriculture,0.18117793942230653,0.15005424202791257,-0.08659906072445675,-0.0037893546731734957,-0.029430889977312826,-0.010794866445024991,-0.04150790609101523,-0.09909419276143923,0.009413253242262486,-0.04532791670593266,-0.07245218883213221
ind_manufacturing,-0.07486456757594308,0.051668047112513306,0.39740575369704617,-0.029408114267245523,0.12262413849633716,-0.1336054874776598,-0.08476147291718107,-0.2050327925501095,-0.029357717039115723,0.18254054034860018,0.1882638953892941
ind_construction,-0.08453191339644206,-0.09837126717456736,0.1209727046692529,0.12443480148373137,0.2295387018475869,0.1366968674637078,0.17722950005817673,0.26279373492952435,0.03706664338286468,-0.36133178401351695,-0.3123063163504429
ind_retail_food,-0.12662526610127667,-0.21097911951521153,-0.13658869088641307,0.07195233731136653,0.06099596202924032,0.12977514381778943,-0.054189863455751074,0.1308938048627725,0.030949278416117002,0.017562586667142478,-0.2932294899540708
ind_transport_finance,-0.15572592276941738,-0.13049886830071278,-0.07329936634667836,-0.16359385955818104,-0.14342436589976648,0.03139125544854961,0.025915471904005834,0.05653851016137907,-0.08210009584058314,0.07238861794104196,0.015602620575708905
ind_services,-0.13067209834314955,-0.1814003010815055,-0.1446854160054767,0.052742475267400314,-0.08793002720887849,0.025547301819670423,0.1601191840835219,0.28037309904964974,0.011680767994164737,-0.05265817285877603,0.1958758071968521
